# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;X_11;X_12;R_0;R_1;R_2;S_0;S_1;S_2;G_0;G_1;G_2;I_0;I_1;I_2
213883353912.02;250645513.27;9591.83;1.05;0.94;135.09;5.84;103.42;7.24;139.42;932.11;1055594.73;99243.26;31768.34;107810.02;0.01;86415.21;51964.11;0.00;48067.88;-63880.38;-0.01;1.00;0.00;0.00
190730710669.84;226618461.76;9052.29;1.07;1.07;140.23;5.76;103.80;7.09;144.82;936.40;1024777.35;106708.54;29835.53;99773.67;0.01;73817.52;46094.73;0.00;46778.00;-57651.31;-0.01;1.00;0.00;0.00
222827885929.75;252363758.43;10316.62;1.03;1.03;132.11;5.70;101.69;7.03;130.82;923.91;1099400.77;92086.27;30012.77;103654.61;0.01;98962.35;58183.45;0.00;70658.91;-47440.37;-0.01;1.00;0.00;0.00
199689230471.65;253518013.16;9635.45;0.92;0.96;139.04;5.94;102.32;7.20;136.00;940.02;1058350.51;87683.69;31344.52;114184.93;0.01;90562.54;53631.41;0.00;58089.92;-53652.88;-0.01;1.00;0.00;0.00
194805236553.62;250912708.58;10266.03;1.00;1.08;139.53;5.86;104.70;7.27;137.54;925.50;884225.35;107427.21;31373.91;111828.78;0.01;82504.58;51814.71;0.00;58096.73;-55469.55;-0.01;1.00;0.00;0.00
211238933914.25;254819907.77;10283.07;1.05;1.09;140.16;5.87;100.85;7.25;137.57;945.29;1026857.74;86228.79;31869.30;114297.11;0.01;100336.85;58641.60;0.00;76414.18;-55470.00;-0.01;1.00;0.00;0.00
194189678065.60;240196137.49;11148.17;0.92;1.04;135.38;5.63;103.55;6.96;143.92;910.21;1174627.63;109340.15;31426.26;99938.01;0.01;90252.26;56517.41;0.00;65309.49;-33122.11;-0.01;1.00;0.00;0.00
205435459641.49;221756268.62;11274.77;1.00;0.95;140.60;5.86;101.56;6.83;142.01;927.47;1008034.39;98724.34;28628.56;99631.51;0.01;99216.81;60182.62;0.00;65734.78;-42271.97;-0.01;1.00;0.00;0.00
205981975952.27;248830053.67;8620.10;0.95;1.01;135.04;5.81;102.98;7.10;131.80;935.65;988754.25;107669.87;29813.57;106464.53;0.01;72342.51;44675.01;0.00;44496.21;-56074.35;-0.01;1.00;0.00;0.00
188826375908.39;276191919.07;10175.78;1.01;0.95;140.02;5.45;99.54;7.25;137.17;950.94;955824.00;91285.64;34440.85;115033.47;0.01;90600.45;54717.95;0.00;51535.36;-63983.18;-0.01;1.00;0.00;0.00
224731227165.05;237954185.89;10708.22;1.01;0.98;140.01;5.89;96.56;7.04;139.44;917.42;1027537.64;103078.31;30164.74;107120.54;0.01;95686.33;57713.82;0.00;63143.64;-51651.91;-0.01;1.00;0.00;0.00
196271040463.27;243067373.23;9305.22;1.00;0.95;140.43;5.81;100.18;6.84;141.84;945.97;897122.32;120996.76;31341.52;108153.25;0.01;70724.66;45418.73;0.00;35837.33;-64749.38;-0.01;1.00;0.00;0.00
199597242150.75;249665421.24;10549.79;0.93;0.98;136.43;5.74;102.32;6.82;138.16;938.52;788936.83;88505.21;31358.10;106696.30;0.01;95774.75;57431.72;0.00;64654.46;-42574.40;-0.01;1.00;0.00;0.00
188462148893.20;253473543.74;10875.03;0.99;1.03;143.56;5.84;104.75;7.20;139.69;927.42;916894.71;110524.14;32189.06;115877.82;0.01;84967.41;53962.18;0.00;55759.68;-58613.26;-0.01;1.00;0.00;0.00
208904789407.75;254800074.20;11126.93;0.98;1.02;140.56;5.83;100.12;6.95;139.87;924.50;1056012.23;102044.64;32397.90;113853.00;0.01;97095.65;59080.70;0.00;66977.28;-51081.32;-0.01;1.00;0.00;0.00
204378057784.25;251363329.74;10103.20;1.04;1.02;141.48;5.92;100.88;7.15;139.43;934.16;878804.40;77039.58;31860.65;114760.43;0.01;101488.37;58722.89;0.00;70628.44;-59098.62;-0.01;1.00;0.00;0.00
187810290866.55;230784747.81;9493.72;1.03;0.96;139.44;5.94;107.50;6.99;136.74;933.98;975069.80;85738.18;28689.11;104211.05;0.01;86819.64;51923.63;0.00;53329.20;-58199.11;-0.01;1.00;0.00;0.00
193495645531.59;258802721.94;10735.58;1.01;1.08;144.66;5.71;100.76;7.25;134.17;940.84;781232.47;107022.87;31566.01;116587.78;0.01;85601.30;53925.57;0.00;60480.68;-59690.79;-0.01;1.00;0.00;0.00
185941743248.03;236946349.37;9373.62;1.02;1.05;144.24;5.61;104.00;7.03;142.84;927.26;1166135.14;107374.26;30769.36;104601.01;0.01;75697.29;47448.23;0.00;48272.93;-56635.21;-0.01;1.00;0.00;0.00
191967166542.45;255585876.54;10015.65;0.96;0.99;136.43;5.70;101.71;7.21;135.77;921.80;948969.25;84914.66;31546.07;108444.35;0.01;92288.78;55043.54;0.00;60932.71;-50049.62;-0.01;1.00;0.00;0.00
202217468811.87;250417379.44;10106.00;1.00;1.00;145.57;5.76;101.15;7.06;133.36;922.83;1061848.21;85723.82;30360.75;114497.39;0.01;95977.29;56629.40;0.00;65949.51;-58127.36;-0.01;1.00;0.00;0.00
217147844305.39;251792612.57;11062.36;1.00;1.09;137.13;5.88;101.13;6.87;140.86;935.64;830502.11;85214.19;32244.12;110802.56;0.01;107402.69;62880.06;0.00;84803.57;-42415.14;-0.01;1.00;0.00;0.00
180158415916.90;238024413.30;11498.36;1.04;1.03;134.63;5.87;104.61;7.04;142.02;896.53;1143317.51;106964.80;30730.50;102575.00;0.01;89936.70;57092.28;0.00;60811.16;-47498.75;-0.01;1.00;0.00;0.00
209208980585.44;256383839.01;10001.05;1.06;1.03;144.20;5.84;100.52;7.27;138.32;948.63;1019032.78;88096.46;32239.64;117713.59;0.01;96040.25;56444.87;0.00;64585.30;-66684.24;-0.01;1.00;0.00;0.00
201883930212.18;245001155.85;8986.04;1.04;0.99;135.60;5.85;102.71;7.03;142.47;911.05;1058617.95;75505.17;31732.51;105981.25;0.01;91040.84;52524.96;0.00;56982.80;-58663.20;-0.01;1.00;0.00;0.00
189530078119.67;254240204.19;10259.83;1.04;1.02;141.24;5.87;101.11;6.98;135.32;896.21;897517.80;110697.46;31275.79;114968.56;0.01;78783.87;50383.37;0.00;47631.59;-68235.73;-0.01;1.00;0.00;0.00
198418138117.65;254426094.86;8837.82;0.99;1.02;140.04;6.01;101.74;7.03;143.58;949.36;958591.74;102097.85;33208.69;116837.08;0.01;75445.61;46288.01;0.00;44193.28;-68744.00;-0.01;1.00;0.00;0.00
202785125628.92;249916320.77;7693.69;1.01;0.95;139.09;5.77;102.05;7.07;135.89;940.86;779067.55;102385.27;30872.82;109335.77;0.01;64447.86;39826.85;0.00;29790.21;-73132.35;-0.01;1.00;0.00;0.00
186528128479.74;248196097.30;8615.17;0.85;1.01;134.87;5.87;98.41;7.19;139.87;952.37;1005032.95;81524.43;31558.76;107195.54;0.01;81824.70;48277.26;0.00;55762.40;-42118.78;-0.01;1.00;0.00;0.00
193164733225.60;267426639.31;9752.33;1.04;0.95;142.36;5.61;105.15;7.28;139.37;942.33;1065640.06;91463.08;33884.09;116475.73;0.01;88156.67;52947.23;0.00;48504.05;-71153.34;-0.01;1.00;0.00;0.00
187083422245.60;242037945.36;9861.04;0.97;0.98;139.51;5.87;101.17;7.21;137.38;950.01;1022545.91;84639.36;30227.71;108175.31;0.01;91814.33;54556.98;0.00;60883.82;-50934.06;-0.01;1.00;0.00;0.00
218001870409.99;213621571.74;9077.32;0.96;0.95;138.35;5.41;103.07;7.02;139.80;938.80;800338.86;92308.25;27148.75;87183.21;0.01;84009.29;50026.86;0.00;53319.80;-36700.74;-0.01;1.00;0.00;0.00
212463286030.94;269797611.12;10155.41;1.00;1.01;136.58;5.73;100.08;7.23;129.93;925.27;933154.19;99651.34;31868.42;115240.87;0.01;89568.00;54285.02;0.00;58954.39;-60274.86;-0.01;1.00;0.00;0.00
199331740426.88;255481144.38;9473.98;1.01;0.98;139.67;5.78;98.56;6.98;139.94;951.07;1012800.66;91685.00;32500.87;112467.83;0.01;86869.69;51902.78;0.00;52511.94;-62765.51;-0.01;1.00;0.00;0.00
198018846199.91;232900062.18;10136.34;1.07;0.94;138.72;5.86;101.34;7.00;139.37;904.97;1051952.16;114499.25;29507.38;103300.49;0.01;79621.37;50458.16;0.00;42906.34;-63671.00;-0.01;1.00;0.00;0.00
197777382905.02;257618726.37;8665.38;1.07;1.00;138.40;5.87;102.18;7.00;141.86;976.33;1054637.88;89822.12;33223.16;114211.90;0.01;81425.74;48224.54;0.00;45995.23;-74364.52;-0.01;1.00;0.00;0.00
197337486492.22;272055124.91;9754.63;1.05;0.97;136.09;5.86;103.24;7.13;138.85;937.86;851037.12;98319.41;34341.53;118319.37;0.01;83377.29;51130.43;0.00;44377.82;-75216.78;-0.01;1.00;0.00;0.00
198809369785.09;240435521.01;9806.68;1.01;0.86;136.92;5.96;103.18;6.99;136.62;951.17;862155.51;119906.17;29861.80;106978.78;0.01;75241.05;48134.12;0.00;34763.04;-66203.83;-0.01;1.00;0.00;0.00
205715793764.72;223081143.64;8896.22;0.91;0.95;135.96;5.75;101.10;7.21;140.94;936.14;945879.78;92316.49;28583.37;95159.14;0.01;81366.27;48660.65;0.00;51495.14;-40616.82;-0.01;1.00;0.00;0.00
188518495811.88;267624850.21;9365.51;1.02;1.07;140.44;5.71;103.49;6.94;133.82;982.96;1079340.38;102882.63;32557.42;117034.04;0.01;79844.63;49012.11;0.00;51978.55;-66846.80;-0.01;1.00;0.00;0.00
202227253430.82;259112988.07;8114.47;1.02;0.96;143.90;5.98;99.91;7.18;139.32;955.14;1059395.30;89135.03;32816.84;121694.53;0.01;76626.81;45302.40;0.00;40517.99;-79992.03;-0.01;1.00;0.00;0.00
195640598754.99;276227279.62;10364.21;1.07;0.99;136.29;5.75;101.42;7.25;136.80;922.67;981702.06;88699.19;34352.82;117979.53;0.01;94315.27;56508.53;0.00;56856.34;-69819.51;-0.01;1.00;0.00;0.00
196155534345.28;237782621.90;9125.42;0.98;1.12;135.45;5.82;102.35;7.15;137.11;913.17;1027781.65;88758.53;29639.12;102268.24;0.01;83018.16;49744.71;0.00;63781.55;-44234.63;-0.01;1.00;0.00;0.00
195096201375.34;237223629.54;8644.78;1.04;1.01;135.65;5.74;98.14;7.08;138.07;926.45;1027960.11;69871.74;29775.83;100773.70;0.01;90485.92;51634.38;0.00;60326.67;-52486.95;-0.01;1.00;0.00;0.00
222449137336.32;261506197.97;10263.76;0.88;1.02;141.22;5.76;99.66;6.99;138.13;925.85;1031527.96;96836.73;32839.07;116072.65;0.01;95111.98;56611.43;0.00;68472.93;-44494.56;-0.01;1.00;0.00;0.00
198867319026.52;253126254.04;10741.65;1.01;1.07;142.94;5.77;104.55;7.16;139.75;915.77;1104894.47;96626.63;32159.09;113921.05;0.01;94361.52;57274.82;0.00;68536.29;-53628.39;-0.01;1.00;0.00;0.00
204068736901.35;244939681.42;10920.70;0.98;0.96;136.82;5.84;105.41;7.18;140.74;936.98;902414.29;95873.52;31338.51;106795.79;0.01;96882.81;58590.67;0.00;62154.36;-48410.58;-0.01;1.00;0.00;0.00
185022112106.98;248334752.38;9627.78;1.01;1.03;137.73;5.86;103.37;6.81;140.02;927.04;1124802.63;105491.94;31611.56;109279.97;0.01;78114.70;48873.43;0.00;48890.34;-59392.11;-0.01;1.00;0.00;0.00
191721409324.94;242412759.01;11783.26;0.90;0.98;140.36;5.70;102.18;7.19;138.71;936.24;1068471.65;102435.76;30568.64;105705.79;0.01;99047.99;61129.03;0.00;69327.00;-34940.58;-0.01;1.00;0.00;0.00
202662967375.75;273096946.00;9481.44;0.90;1.01;140.75;5.77;100.42;6.96;142.11;931.93;876631.43;97402.44;35282.34;121038.08;0.01;82575.74;50282.96;0.00;51675.08;-58044.77;-0.01;1.00;0.00;0.00
199281586814.98;268462046.21;10149.13;1.01;1.00;142.15;5.57;101.22;7.32;140.17;945.36;1068274.69;113847.86;34208.52;116024.28;0.01;82115.85;51434.18;0.00;47148.69;-66031.80;-0.01;1.00;0.00;0.00
194581480859.16;261356626.90;9850.27;1.01;0.97;142.91;5.95;100.05;7.26;136.31;935.36;976282.62;98636.71;32387.10;121314.90;0.01;84535.44;51762.29;0.00;49424.06;-72592.49;-0.01;1.00;0.00;0.00
209256963695.94;268729993.37;11287.27;1.02;0.95;134.21;5.78;101.14;7.14;139.22;960.27;1008449.36;102696.44;34011.44;113782.77;0.01;99630.21;60365.83;0.00;59518.78;-59409.79;-0.01;1.00;0.00;0.00
190407059159.43;259219201.15;10583.18;1.04;1.03;137.68;5.75;105.31;7.13;140.63;927.89;1143184.44;92253.78;33140.56;111910.77;0.01;94319.05;56944.85;0.00;62464.33;-57740.02;-0.01;1.00;0.00;0.00
185028720892.09;252762422.15;8949.10;0.94;0.97;138.86;5.81;101.91;7.20;138.68;931.55;1164761.18;93878.74;31866.65;111277.37;0.01;78099.45;47521.43;0.00;46154.21;-57922.64;-0.01;1.00;0.00;0.00
184927290024.91;238723568.28;9580.19;0.89;1.03;142.87;5.75;105.73;7.15;141.18;972.91;1003843.68;102120.60;30639.69;107026.54;0.01;80308.50;49615.85;0.00;55569.66;-44127.80;-0.01;1.00;0.00;0.00
205293454740.71;253886412.05;9183.38;1.04;1.08;143.09;5.86;102.87;7.26;136.89;961.62;1082129.19;87806.23;31594.27;116108.63;0.01;88570.26;51974.93;0.00;62911.58;-64369.84;-0.01;1.00;0.00;0.00
193736776466.57;254601373.41;10039.43;1.00;0.96;135.73;5.47;102.49;7.17;138.69;932.44;956679.74;102023.29;32101.57;103070.37;0.01;83978.78;51925.42;0.00;48072.04;-53747.22;-0.01;1.00;0.00;0.00
194568348731.68;255353627.47;9394.34;1.08;0.94;139.77;5.79;103.11;7.17;137.59;924.13;1137853.04;119039.71;31939.07;112715.78;0.01;72781.05;46379.00;0.00;33759.13;-77942.98;-0.01;1.00;0.00;0.00
199363115909.40;248959150.16;10759.17;0.92;1.00;135.71;5.76;100.42;7.22;138.50;893.96;1310218.47;98677.07;31346.82;106141.24;0.01;93585.18;57014.77;0.00;64673.53;-40627.85;-0.01;1.00;0.00;0.00
192953615508.93;257548057.10;9789.97;0.87;1.02;140.15;5.92;98.91;7.03;135.34;937.45;999513.17;90943.43;31687.82;116609.01;0.01;88025.54;52970.64;0.00;61843.39;-47549.14;-0.01;1.00;0.00;0.00
189555715377.07;261792023.53;9370.45;0.98;0.94;138.96;5.78;98.15;6.87;142.02;915.32;929878.72;109285.51;33800.15;114596.31;0.01;73548.51;46623.59;0.00;36007.67;-68425.61;-0.01;1.00;0.00;0.00
211343374114.17;254397025.13;10286.48;1.04;1.01;138.13;5.86;102.31;7.12;136.91;915.68;1030508.52;68745.48;31664.17;112375.34;0.01;112287.38;63200.20;0.00;80874.66;-52710.08;-0.01;1.00;0.00;0.00
213431106384.52;280994400.63;10393.28;1.07;0.95;137.83;6.02;102.76;7.04;139.03;922.62;905914.12;105237.23;35515.07;127105.85;0.01;88526.56;54360.91;0.00;46592.24;-83696.53;-0.01;1.00;0.00;0.00
198144360547.88;256919154.22;9312.03;1.03;0.98;138.16;5.98;102.57;7.26;140.03;934.77;800704.58;78209.23;32704.97;115856.76;0.01;90578.72;52996.25;0.00;54905.01;-67395.51;-0.01;1.00;0.00;0.00
196493137974.12;246932429.95;10814.34;1.02;0.98;141.85;5.88;101.76;7.17;140.90;971.88;923680.43;113956.53;31630.78;112312.41;0.01;86695.11;54499.04;0.00;53200.13;-60552.90;-0.01;1.00;0.00;0.00
195136636236.87;261722997.05;10367.65;0.95;0.99;142.72;5.79;102.06;7.24;138.42;940.23;1032324.93;117575.75;32933.15;117903.71;0.01;80951.50;51423.53;0.00;48977.78;-61473.74;-0.01;1.00;0.00;0.00
207878320331.65;264416950.45;9257.85;1.04;1.05;139.19;5.76;100.67;7.00;138.65;948.30;1083403.97;89753.99;33328.31;115622.28;0.01;88114.32;51948.08;0.00;58062.75;-65633.31;-0.01;1.00;0.00;0.00
183708174087.11;257491574.20;9156.56;1.04;1.02;140.90;5.86;105.50;6.87;136.49;954.29;1201906.04;105958.64;31949.27;115874.28;0.01;75323.28;46874.81;0.00;43323.33;-72992.18;-0.01;1.00;0.00;0.00
188842013934.02;243865016.53;11359.62;1.09;0.97;138.67;5.70;102.62;7.14;140.74;928.40;924853.05;99083.98;31201.95;105188.59;0.01;94944.95;58724.08;0.00;58397.77;-57128.35;-0.01;1.00;0.00;0.00
193861365957.36;252615094.93;10107.46;1.11;0.94;138.17;5.67;104.82;6.91;141.23;959.04;1111299.32;81827.84;32434.12;107910.65;0.01;98729.03;57679.53;0.00;56804.31;-65499.21;-0.01;1.00;0.00;0.00
203479273198.94;246728100.72;10572.06;1.02;0.97;139.16;5.84;100.40;6.95;139.01;929.42;755607.64;87617.09;31179.99;109401.04;0.01;96531.67;57765.81;0.00;62216.79;-54923.60;-0.01;1.00;0.00;0.00
206428740617.68;241732873.80;9869.18;1.00;1.03;137.92;5.93;104.02;7.10;138.44;938.49;788900.68;116348.15;30422.21;107749.24;0.01;77133.89;48980.36;0.00;48885.25;-57296.86;-0.01;1.00;0.00;0.00
201303874039.30;247174779.36;8756.39;1.06;0.93;139.27;5.89;103.26;7.27;140.66;901.19;1335763.63;99813.30;31607.20;110588.82;0.01;76446.12;46508.48;0.00;37583.46;-74270.62;-0.01;1.00;0.00;0.00
202189472195.95;241993930.68;10345.55;1.03;0.93;136.67;5.90;102.24;7.14;133.44;948.95;938291.77;94663.05;29356.19;106456.75;0.01;92993.48;55967.20;0.00;56699.12;-57346.65;-0.01;1.00;0.00;0.00
190394772876.02;251330578.12;10591.89;1.00;0.97;137.48;5.79;104.44;7.01;138.33;922.49;918700.75;113742.63;31605.20;109149.05;0.01;81550.01;52096.32;0.00;47737.52;-58644.45;-0.01;1.00;0.00;0.00
205265568647.15;232901289.42;10538.88;1.01;1.01;141.27;5.85;102.82;7.09;137.62;921.37;887740.79;107052.48;29138.26;104995.13;0.01;86913.78;54034.45;0.00;58292.95;-51680.43;-0.01;1.00;0.00;0.00
199492143578.89;244915584.17;9680.39;1.06;0.98;140.21;5.85;100.59;7.28;138.01;971.47;979773.64;93641.07;30729.04;109532.59;0.01;88369.80;52885.33;0.00;53716.80;-64354.35;-0.01;1.00;0.00;0.00
200028212170.38;264212715.30;11530.08;1.03;0.98;138.29;5.85;101.16;6.77;139.03;938.97;1001564.68;98594.07;33393.31;116565.26;0.01;100771.00;61282.93;0.00;64007.73;-60431.04;-0.01;1.00;0.00;0.00
217715161425.83;236792787.75;10352.00;1.00;1.01;141.19;5.78;101.65;6.95;139.16;909.15;1052434.79;95683.47;29956.25;105452.41;0.01;94906.84;56708.08;0.00;66073.52;-47823.96;-0.01;1.00;0.00;0.00
196807691085.75;257137709.59;11020.42;1.01;1.03;137.29;5.86;100.34;7.23;138.80;924.89;1066179.43;100615.04;32445.94;112850.69;0.01;94245.95;57784.68;0.00;64339.69;-54002.39;-0.01;1.00;0.00;0.00
204933017258.70;266673882.41;10760.77;0.97;0.95;138.23;5.91;103.15;7.05;136.61;936.06;1096741.23;92713.96;33119.11;118764.64;0.01;99284.13;59187.71;0.00;61905.63;-59476.29;-0.01;1.00;0.00;0.00
197474079704.55;262675857.47;9934.05;1.03;1.03;140.72;5.98;100.60;7.19;139.22;920.08;1166283.23;109819.57;33244.76;120600.80;0.01;81279.92;50688.91;0.00;49301.81;-72474.98;-0.01;1.00;0.00;0.00
212430064249.39;256158216.42;10618.35;1.08;0.93;137.60;5.73;99.44;7.19;145.79;960.84;1182528.19;93458.16;33949.63;110102.04;0.01;101171.19;59624.50;0.00;57544.33;-63430.18;-0.01;1.00;0.00;0.00
196170386584.94;232387403.85;10759.16;1.06;0.96;133.31;6.01;104.09;7.22;142.31;958.18;1301454.05;119360.97;30064.10;101531.47;0.01;86077.72;54154.69;0.00;50607.82;-55490.98;-0.01;1.00;0.00;0.00
212663049921.23;255607833.74;11725.66;0.98;1.00;139.92;6.03;102.02;7.04;138.51;946.94;1059358.49;91320.79;32185.70;117619.83;0.01;111452.45;65739.36;0.00;79730.86;-50059.52;-0.01;1.00;0.00;0.00
205750649688.48;255371668.22;11091.23;0.99;1.11;139.83;5.46;104.50;7.18;142.14;913.02;812839.01;92965.55;32997.82;106352.35;0.01;98246.09;59449.56;0.00;76127.13;-39731.39;-0.01;1.00;0.00;0.00
209090360887.94;243387758.37;9468.45;0.97;1.12;137.51;5.78;103.14;6.81;141.80;912.86;1132505.98;110998.29;31374.16;105462.35;0.01;78691.48;48777.47;0.00;57966.93;-47781.64;-0.01;1.00;0.00;0.00
205712657404.17;265804380.44;9196.73;0.98;0.97;138.75;5.70;101.30;7.07;143.44;970.93;1023461.08;98836.02;34659.91;114608.84;0.01;82892.65;49837.71;0.00;46143.94;-64171.64;-0.01;1.00;0.00;0.00
188771325112.22;252595995.06;9575.21;1.04;0.90;137.35;5.82;100.44;6.87;137.89;946.01;976006.92;100782.70;31662.92;110205.26;0.01;80378.93;49632.66;0.00;39607.96;-70257.54;-0.01;1.00;0.00;0.00
211695049436.78;268874900.30;10350.08;1.09;0.97;134.40;5.69;99.05;6.94;139.12;943.04;1090762.16;93531.07;34005.61;112150.31;0.01;96862.32;57450.84;0.00;56821.06;-66385.79;-0.01;1.00;0.00;0.00
203141532576.79;263224034.32;11210.77;1.01;1.02;140.30;5.91;100.88;7.19;139.29;930.29;871451.17;95256.32;33330.23;119127.28;0.01;98904.62;59936.69;0.00;66694.96;-59904.63;-0.01;1.00;0.00;0.00
211242989188.47;256167214.32;9339.93;0.95;1.00;143.81;5.79;102.31;7.05;135.82;952.45;1096972.61;114919.74;31630.53;116435.81;0.01;77825.74;48191.49;0.00;47881.26;-62192.43;-0.01;1.00;0.00;0.00
191954753449.43;239804159.46;10559.35;1.03;1.00;140.33;5.86;99.17;7.28;135.72;933.39;832608.84;95487.97;29587.17;107614.38;0.01;90189.89;55324.13;0.00;59227.37;-56182.17;-0.01;1.00;0.00;0.00
213600507434.39;245691341.26;10148.47;1.00;0.99;143.77;6.00;100.15;6.78;144.43;936.30;1018834.38;103495.62;32258.41;115628.87;0.01;89050.21;54073.82;0.00;55607.21;-62416.24;-0.01;1.00;0.00;0.00
194514305659.12;249194217.94;11422.54;0.97;1.00;142.94;5.68;101.06;7.09;139.58;933.76;934560.54;101959.88;31619.69;110391.28;0.01;95612.98;59103.63;0.00;64925.74;-48427.96;-0.01;1.00;0.00;0.00
198401411116.45;237111861.13;10814.40;1.10;1.03;142.19;5.80;102.95;7.30;142.10;950.56;798163.82;109253.71;30629.58;106638.94;0.01;86854.12;54559.72;0.00;55911.90;-61063.27;-0.01;1.00;0.00;0.00
207278182474.03;251052364.35;9255.59;1.11;0.92;135.36;5.83;98.74;7.13;141.63;972.23;1013325.87;98851.08;32325.19;107998.82;0.01;83704.32;50264.03;0.00;41243.63;-73362.22;-0.02;1.00;0.00;0.00
211203182248.58;270125286.52;10703.53;0.96;1.00;134.96;5.69;105.79;7.39;138.64;940.34;945163.02;95482.62;34044.80;113242.62;0.01;97425.43;58366.51;0.00;64969.15;-50093.88;-0.01;1.00;0.00;0.00
198718400769.10;272344482.30;11004.79;1.10;1.04;140.57;5.83;102.03;7.00;140.45;946.65;1129168.74;85391.72;34773.50;121705.41;0.01;105656.21;62099.60;0.00;72142.91;-68949.66;-0.01;1.00;0.00;0.00
191552903709.56;261784068.92;10617.77;1.04;0.94;137.92;5.81;102.29;7.10;137.91;922.02;868796.84;98625.93;32820.76;114357.44;0.01;88734.94;54885.05;0.00;48852.17;-67843.13;-0.01;1.00;0.00;0.00
204844447807.35;243520496.06;11113.33;1.10;1.06;134.85;5.82;104.48;7.13;141.23;913.86;1078884.23;103227.81;31265.91;104285.26;0.01;95037.98;58271.12;0.00;66375.86;-52991.69;-0.01;1.00;0.00;0.00
203636771175.95;223432570.71;11638.27;0.92;0.98;140.53;5.89;100.73;7.14;139.83;908.28;1046437.03;100517.03;28401.71;100865.44;0.01;100213.58;61285.24;0.00;72079.68;-32578.45;-0.01;1.00;0.00;0.00
192815400931.90;253988036.57;9700.21;1.01;1.03;146.45;5.91;102.97;7.00;140.30;905.50;1135593.89;103368.56;32395.34;119835.28;0.01;80417.21;49895.68;0.00;49893.58;-70023.45;-0.01;1.00;0.00;0.00
202195246167.42;230676491.33;10199.80;0.93;0.99;144.48;5.96;102.99;7.01;140.59;966.88;1167809.40;91821.96;29482.53;108430.78;0.01;96003.50;56823.98;0.00;68130.37;-43959.26;-0.01;1.00;0.00;0.00
197413255719.20;231192388.20;10720.00;1.08;0.96;139.84;6.02;101.18;6.90;137.14;957.52;948456.78;110237.73;28822.76;106238.43;0.01;87488.09;54614.46;0.00;53005.76;-62514.64;-0.01;1.00;0.00;0.00
211664444521.76;266840549.31;8555.27;1.09;1.06;138.50;5.62;102.31;6.88;133.54;911.68;978766.63;99832.07;32395.38;113361.75;0.01;75052.34;45578.25;0.00;43948.36;-75768.11;-0.01;1.00;0.00;0.00
198754648539.74;248039660.49;10294.39;0.93;1.01;139.04;5.77;104.34;7.19;144.08;908.96;943510.97;114043.27;32488.86;108464.01;0.01;80472.02;51096.01;0.00;50988.70;-48887.39;-0.01;1.00;0.00;0.00
211022307587.58;233397118.99;11002.55;0.97;0.91;134.53;5.84;102.27;7.15;140.47;974.50;846060.24;69537.35;29805.81;100034.86;0.01;120879.32;67894.83;0.00;81298.85;-35229.94;-0.01;1.00;0.00;0.00
192109077724.09;243774580.04;10092.12;1.04;1.02;138.85;5.68;105.16;7.28;139.67;901.80;1193336.34;96274.18;30952.31;104850.16;0.01;87186.33;53252.78;0.00;56820.58;-54388.01;-0.01;1.00;0.00;0.00
193314333591.71;262306895.32;9303.56;1.04;1.09;138.10;5.72;103.54;7.40;137.23;921.46;1055751.83;89112.00;32725.12;113104.61;0.01;84398.52;50624.05;0.00;57778.14;-62599.25;-0.01;1.00;0.00;0.00
198495820598.45;250839476.32;10082.16;1.01;1.02;138.13;6.03;105.09;7.07;138.78;944.44;964709.61;100147.50;31647.50;113949.05;0.01;86912.95;53128.67;0.00;57064.74;-60577.09;-0.01;1.00;0.00;0.00
190231504170.89;241954642.16;8654.56;0.99;1.07;142.69;5.94;102.10;6.87;140.10;941.62;971836.26;93761.19;30817.21;111843.68;0.01;75884.37;46091.79;0.00;50653.43;-61726.97;-0.01;1.00;0.00;0.00
206351405671.66;212994530.60;11502.27;0.94;1.05;137.35;5.80;102.53;7.04;138.67;950.96;954542.12;92318.88;26850.51;92540.10;0.01;106264.91;63320.30;0.00;86468.11;-20384.17;-0.01;1.00;0.00;0.00
210560563121.44;247629403.69;10725.21;0.90;0.95;140.20;5.73;100.23;6.94;139.92;951.36;964856.85;88823.91;31498.85;108418.02;0.01;102466.21;60330.30;0.00;68840.57;-40210.77;-0.01;1.00;0.00;0.00
198347641805.05;271598276.82;9896.40;0.98;1.01;136.16;5.84;105.01;7.12;142.85;951.54;1156419.35;113361.99;35269.81;117877.75;0.01;80938.09;50483.16;0.00;47483.55;-64036.28;-0.01;1.00;0.00;0.00
200218954008.09;272006165.09;8027.62;1.03;0.93;135.07;5.59;99.91;6.96;139.51;959.65;788415.47;113666.60;34497.70;111969.53;0.01;63387.78;40086.07;0.00;23511.62;-78100.01;-0.01;1.00;0.00;0.00
208699598495.50;269157327.24;10566.19;0.88;1.06;140.76;5.78;101.42;7.11;140.73;932.26;1050818.55;102590.64;34434.41;119461.99;0.01;92214.06;56109.14;0.00;67811.71;-45212.96;-0.01;1.00;0.00;0.00
187620781793.80;242865041.13;10745.16;1.02;0.96;138.32;5.90;103.64;7.24;143.38;928.14;991705.27;107017.74;31656.56;108084.16;0.01;86114.89;54141.15;0.00;50556.18;-58422.84;-0.01;1.00;0.00;0.00
