# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;X_11;X_12;R_0;R_1;R_2;S_0;S_1;S_2;G_0;G_1;G_2;I_0;I_1;I_2
210600081373.61;243393109.47;10490.25;0.98;0.97;141.47;5.76;105.27;7.16;139.61;915.45;1200806.85;103246.87;30890.45;108134.35;0.01;91858.47;55822.89;0.00;59018.39;-51849.71;-0.01;1.00;0.00;0.00
209545045563.72;257062528.70;8984.54;0.96;1.03;141.45;5.92;101.27;7.04;144.63;907.26;1035241.98;118019.61;33799.33;117443.74;0.01;71250.46;44981.83;0.00;40718.87;-66934.04;-0.01;1.00;0.00;0.00
210559623215.86;235287705.55;8484.01;0.98;0.89;135.97;5.78;106.69;7.25;142.53;926.51;1122395.93;101496.38;30487.68;100894.78;0.01;75050.43;45436.65;0.00;36773.57;-58311.56;-0.01;1.00;0.00;0.00
201260420756.48;250984574.95;9532.45;0.89;1.02;142.70;5.82;104.46;7.27;142.03;965.49;1182379.64;102132.79;32407.05;113781.48;0.01;84218.65;51010.16;0.00;56884.28;-49128.92;-0.01;1.00;0.00;0.00
195387641800.99;242640525.78;9807.23;1.04;1.01;142.28;5.78;100.30;7.07;136.48;928.55;1063458.36;104614.67;30105.15;108849.77;0.01;81825.84;50644.63;0.00;51386.96;-62262.38;-0.01;1.00;0.00;0.00
193241801430.92;249971067.54;9917.05;0.97;1.03;143.28;5.86;97.29;6.94;140.80;895.99;1098074.38;77810.04;31996.55;114527.67;0.01;96147.74;56319.05;0.00;67629.42;-53067.07;-0.01;1.00;0.00;0.00
191720649255.71;242456561.69;10183.15;0.93;1.02;138.03;5.74;102.95;7.08;137.20;893.25;994603.14;110968.59;30240.80;104704.33;0.01;79246.43;50408.70;0.00;53097.63;-45576.33;-0.01;1.00;0.00;0.00
178482222841.77;251183042.80;11207.13;0.99;0.93;137.82;5.86;102.91;7.06;139.79;933.23;953357.53;99882.68;31920.30;110714.14;0.01;91172.66;56985.19;0.00;53372.64;-56930.48;-0.01;1.00;0.00;0.00
196460148596.93;254813196.94;9218.46;1.02;1.03;137.19;5.98;99.03;7.04;137.77;937.45;1019321.27;103885.70;31914.24;114110.16;0.01;77498.86;47826.69;0.00;47618.58;-66621.48;-0.01;1.00;0.00;0.00
207734602561.19;246702071.91;9490.67;1.01;0.92;143.97;5.88;101.11;7.20;141.17;915.15;1060031.76;101365.60;31660.55;113986.34;0.01;82525.44;50281.81;0.00;44023.27;-68836.96;-0.01;1.00;0.00;0.00
216144255333.42;253228381.44;10212.92;0.95;0.96;144.81;5.70;106.99;7.05;136.84;930.89;1122956.95;85048.78;31501.29;114020.75;0.01;101536.79;58957.83;0.00;67645.14;-51773.55;-0.01;1.00;0.00;0.00
198541724538.39;252986790.80;10515.90;1.05;1.07;140.65;5.85;98.38;7.05;144.96;955.19;978568.66;101864.42;33340.18;113496.21;0.01;90377.44;55308.09;0.00;61971.91;-59723.86;-0.01;1.00;0.00;0.00
189308194089.02;255194134.10;10063.89;0.90;1.02;142.63;6.02;104.86;7.04;137.85;955.08;1068827.48;96774.03;31980.60;119597.14;0.01;87763.98;53415.13;0.00;60914.79;-52582.79;-0.01;1.00;0.00;0.00
210863519598.74;261133606.27;9986.64;1.05;1.04;139.74;5.59;101.19;7.15;140.38;954.60;1099289.59;103904.00;33324.44;111168.19;0.01;88334.82;53479.58;0.00;57120.44;-60786.25;-0.01;1.00;0.00;0.00
210160682651.04;251642190.28;12727.47;0.96;1.05;139.70;5.66;103.04;6.97;138.88;944.74;904260.14;98598.58;31772.10;108484.20;0.01;113137.53;68370.81;0.00;87683.01;-33092.79;-0.01;1.00;0.00;0.00
203222912107.76;252941174.50;9467.00;0.93;0.97;141.12;5.85;97.64;7.23;138.99;976.97;1013408.40;99422.98;31959.37;113983.86;0.01;84702.35;51063.23;0.00;52161.44;-56940.18;-0.01;1.00;0.00;0.00
212987646868.46;256582734.12;10209.80;0.94;1.03;137.91;5.82;101.94;6.89;142.28;925.12;1059513.43;115511.58;33186.84;112250.74;0.01;83659.83;52141.48;0.00;55138.28;-51255.25;-0.01;1.00;0.00;0.00
202316942357.63;248069073.55;10224.75;0.98;0.98;137.08;5.79;101.34;6.87;139.49;913.49;899532.20;90047.58;31458.35;107443.76;0.01;92542.54;55555.17;0.00;59666.59;-50849.39;-0.01;1.00;0.00;0.00
187872916182.12;238603501.60;9973.75;0.97;1.04;136.07;5.66;105.17;6.83;142.64;942.29;909475.64;96266.47;30939.44;100214.84;0.01;85059.95;52206.21;0.00;58037.45;-43281.68;-0.01;1.00;0.00;0.00
189943960134.38;268058135.40;10049.21;1.02;1.14;138.38;5.87;100.97;7.05;145.73;953.70;833063.81;104505.94;35512.28;118806.55;0.01;81742.93;51093.49;0.00;56640.54;-63556.93;-0.01;1.00;0.00;0.00
211849168991.24;231628823.49;11208.72;1.00;1.02;136.76;5.90;102.08;7.30;138.71;931.41;1005432.58;105765.80;29208.95;101914.43;0.01;96332.53;58952.89;0.00;68878.28;-42169.80;-0.01;1.00;0.00;0.00
213481835308.94;240922382.35;10152.69;1.00;1.02;139.83;6.02;101.25;7.08;134.69;942.52;671256.00;113177.90;29500.79;110659.21;0.01;80238.70;50725.05;0.00;52162.97;-59039.19;-0.01;1.00;0.00;0.00
194894594388.37;251910133.17;10394.46;1.01;1.05;141.80;5.83;101.29;6.93;138.35;929.31;1018376.05;89372.41;31682.37;113634.32;0.01;94629.76;56687.86;0.00;67383.05;-55330.21;-0.01;1.00;0.00;0.00
202849200832.07;234856006.11;10131.26;1.04;1.00;143.94;5.63;104.63;7.14;138.70;947.41;992473.22;96938.89;29612.44;103753.96;0.01;90368.18;54542.22;0.00;59188.22;-53556.95;-0.01;1.00;0.00;0.00
193429116335.35;249504274.56;10772.04;0.95;0.91;137.86;6.14;105.51;7.26;147.99;933.63;944398.37;92952.62;33566.55;115205.98;0.01;95066.09;57604.79;0.00;55139.38;-56528.33;-0.01;1.00;0.00;0.00
195738453861.30;251851335.32;11938.41;0.98;0.98;136.53;5.67;105.01;7.18;137.29;959.20;990900.80;90244.42;31433.65;106427.21;0.01;109748.51;65513.14;0.00;77023.06;-39692.85;-0.01;1.00;0.00;0.00
192579753573.07;216245825.46;11979.03;1.07;1.00;142.44;5.68;103.29;7.13;138.77;949.36;1041281.14;111479.48;27280.60;95504.81;0.01;96451.37;60529.00;0.00;67126.93;-41530.37;-0.01;1.00;0.00;0.00
193676808970.34;265985627.98;9817.09;0.97;0.98;134.66;5.72;102.12;7.07;132.74;917.65;1044200.02;100805.71;32096.70;111735.48;0.01;82722.38;51006.03;0.00;50042.04;-57950.32;-0.01;1.00;0.00;0.00
197306539399.97;256080924.50;9245.38;0.95;0.96;142.39;5.84;101.75;7.01;140.96;926.26;828586.56;99220.71;32814.84;116145.02;0.01;77878.97;48025.18;0.00;43511.77;-64637.91;-0.01;1.00;0.00;0.00
208230912191.77;256215528.01;11208.31;1.03;0.96;141.03;5.71;101.50;7.18;139.64;936.64;998167.46;101883.18;32526.00;112517.23;0.01;97853.12;59532.11;0.00;60752.07;-58575.74;-0.01;1.00;0.00;0.00
211622717014.61;259374269.18;9997.38;1.04;0.94;137.72;5.83;97.01;6.98;136.88;921.20;1020774.75;98980.16;32275.45;113525.17;0.01;88946.13;53734.31;0.00;50323.56;-67719.07;-0.01;1.00;0.00;0.00
182878908816.38;245889661.04;11281.31;1.08;0.98;134.42;6.14;97.77;7.00;136.51;942.37;1043988.62;93758.73;30515.31;110639.29;0.01;97659.81;59603.31;0.00;62927.17;-61345.11;-0.01;1.00;0.00;0.00
191786624419.95;256808541.24;9695.29;1.08;1.08;139.43;5.68;102.35;7.26;136.96;929.75;1032194.86;104667.97;31974.68;110995.37;0.01;79956.64;49710.21;0.00;51819.81;-66194.90;-0.01;1.00;0.00;0.00
175929703939.23;275689648.53;10453.10;1.00;1.08;138.50;5.85;102.63;7.31;140.37;944.30;980340.04;90078.65;35180.73;121779.76;0.01;90466.16;55218.92;0.00;62587.12;-62362.49;-0.01;1.00;0.00;0.00
203620456047.12;256831898.73;10196.58;1.02;0.88;140.90;5.76;103.76;6.95;136.13;926.16;862838.89;99128.67;31784.76;113612.12;0.01;87661.19;53640.05;0.00;44596.73;-68673.74;-0.01;1.00;0.00;0.00
194143970847.84;261829185.19;11468.58;0.97;1.00;141.21;5.56;102.36;6.99;144.26;911.19;1011622.32;105575.45;34337.72;112037.68;0.01;93551.53;58409.68;0.00;60272.72;-50051.73;-0.01;1.00;0.00;0.00
179387544816.36;242541889.97;8359.47;0.97;1.00;139.94;5.78;102.39;7.22;139.48;967.15;1040390.63;95257.67;30755.00;107085.82;0.01;71916.32;43994.37;0.00;42363.69;-59794.04;-0.01;1.00;0.00;0.00
220200401742.68;270848876.51;8171.00;1.04;1.07;134.02;5.93;101.70;7.26;137.04;958.41;948093.52;94915.17;33742.51;117504.73;0.01;76893.26;45515.07;0.00;47093.78;-73373.15;-0.01;1.00;0.00;0.00
211414322426.12;257323126.70;9089.93;0.98;1.06;139.04;5.60;104.08;7.34;140.72;947.18;860899.83;112511.55;32917.70;109365.46;0.01;74520.76;46436.10;0.00;46495.64;-57894.87;-0.01;1.00;0.00;0.00
186336845829.49;248776546.35;9037.04;1.04;1.04;143.04;5.78;101.72;7.04;139.67;961.78;1050780.93;92831.61;31588.28;112171.08;0.01;80275.60;48525.08;0.00;50439.79;-66138.92;-0.01;1.00;0.00;0.00
204009765306.34;257690739.07;8830.16;1.00;1.02;137.57;5.68;102.76;6.99;140.47;962.99;929128.88;117499.68;32906.34;109790.27;0.01;70510.08;44393.82;0.00;38672.39;-65055.71;-0.01;1.00;0.00;0.00
215426492411.35;243401677.32;9199.32;1.04;0.98;145.22;5.58;96.68;7.14;136.78;922.15;1120896.87;95620.37;30265.33;107586.37;0.01;84988.33;50642.10;0.00;51872.55;-62264.13;-0.01;1.00;0.00;0.00
214976988135.07;242024841.90;8122.88;0.94;0.98;138.23;5.78;99.65;6.97;135.81;932.67;902330.21;110448.42;29882.00;105555.18;0.01;67764.72;41942.20;0.00;37999.76;-58343.44;-0.01;1.00;0.00;0.00
199858080052.42;231276203.23;10321.33;0.96;1.02;140.19;5.66;103.34;6.83;140.58;962.63;945325.38;82501.68;29557.44;100038.55;0.01;100711.04;58859.46;0.00;74485.72;-36117.74;-0.01;1.00;0.00;0.00
199784142306.43;242206435.46;9563.75;1.01;1.01;137.27;5.70;99.07;6.99;139.76;933.39;982082.47;119406.75;30772.83;103337.50;0.01;74189.29;47250.89;0.00;43766.32;-56722.53;-0.01;1.00;0.00;0.00
194842058136.55;240422406.83;10919.10;1.01;1.01;136.20;5.66;103.18;7.06;139.94;942.75;874135.13;79936.64;30585.21;101112.39;0.01;105340.74;61810.63;0.00;75058.66;-40217.88;-0.01;1.00;0.00;0.00
180962352717.34;259106990.67;11273.01;0.99;1.08;143.84;5.73;102.99;7.33;140.67;974.81;1049514.92;97687.35;33134.88;116535.80;0.01;96437.86;59122.00;0.00;71760.00;-51363.14;-0.01;1.00;0.00;0.00
199781531873.63;219027068.27;9746.75;1.07;0.98;134.27;5.77;101.28;7.35;138.59;956.31;1089270.40;103658.15;27595.65;92534.32;0.01;84060.34;51374.70;0.00;52592.24;-48740.07;-0.01;1.00;0.00;0.00
190110283162.42;255070205.17;10595.38;0.95;0.95;141.53;5.85;103.12;7.03;142.78;917.65;969016.91;104796.69;33109.01;115233.63;0.01;85854.60;53744.13;0.00;50487.62;-57825.09;-0.01;1.00;0.00;0.00
199004406711.60;252074488.99;10528.39;0.95;0.93;140.22;5.75;100.40;7.03;140.45;937.12;939778.17;100817.38;32184.29;110871.02;0.01;89931.52;55164.09;0.00;52702.42;-54032.07;-0.01;1.00;0.00;0.00
201030584588.72;253903401.58;10466.79;0.94;1.00;137.33;5.57;105.27;7.08;141.08;926.50;893011.73;98685.04;32565.37;105870.17;0.01;90010.91;55071.30;0.00;59951.48;-43779.57;-0.01;1.00;0.00;0.00
228340485444.61;254858361.36;11039.60;0.93;1.02;136.16;5.90;102.22;7.31;139.69;914.35;1017062.31;104098.62;32364.11;111749.04;0.01;98581.61;59474.17;0.00;70821.36;-42745.00;-0.01;1.00;0.00;0.00
178775128781.18;258211659.05;9718.32;1.01;0.96;141.31;5.78;100.23;7.23;139.72;933.39;888576.80;91700.90;32798.33;115053.27;0.01;82662.67;50786.72;0.00;46317.67;-67483.99;-0.01;1.00;0.00;0.00
187583842918.55;263664863.55;10984.34;1.01;0.96;139.09;5.96;99.32;7.27;143.26;963.06;1111622.84;93120.45;34339.71;119261.76;0.01;98236.72;59233.40;0.00;60111.07;-63197.36;-0.01;1.00;0.00;0.00
194226154249.26;241620853.62;10243.59;1.02;1.02;138.00;5.75;103.62;7.05;141.25;944.84;923111.08;95942.63;31025.68;104550.12;0.01;89231.68;54331.60;0.00;59536.53;-51502.61;-0.01;1.00;0.00;0.00
225685924047.31;238577570.30;10154.49;0.92;1.02;137.84;5.75;101.84;6.98;142.85;962.96;937179.79;94890.94;30983.28;103122.13;0.01;96832.10;57050.19;0.00;69785.33;-36985.41;-0.01;1.00;0.00;0.00
193388869943.02;235074133.66;11381.26;1.01;0.96;137.16;5.78;103.47;6.97;138.70;912.22;1000048.61;100689.12;29640.85;101654.06;0.01;95236.77;58878.95;0.00;61675.00;-46189.57;-0.01;1.00;0.00;0.00
215405880237.28;243467377.39;10115.14;1.05;1.01;136.87;5.77;101.42;7.03;136.76;942.92;930038.20;83289.77;30269.60;104914.33;0.01;100625.54;58417.93;0.00;70309.70;-50758.10;-0.01;1.00;0.00;0.00
193802358054.40;257165251.98;10599.35;1.02;1.01;141.97;5.81;103.20;7.14;147.86;932.30;1046946.54;109722.64;34567.02;115610.78;0.01;85688.15;53688.65;0.00;51367.47;-63531.39;-0.01;1.00;0.00;0.00
202445592523.41;252178192.53;8575.28;1.04;1.07;136.19;5.78;103.81;7.13;137.71;919.40;921808.87;117229.51;31570.85;108346.35;0.01;66726.92;42446.44;0.00;39021.17;-66534.90;-0.01;1.00;0.00;0.00
196960948022.83;256730761.18;9302.75;0.95;1.06;142.50;5.75;102.33;6.99;142.30;935.15;767825.91;114075.38;33210.46;114691.48;0.01;71564.02;45732.63;0.00;44605.67;-59837.49;-0.01;1.00;0.00;0.00
187031998579.48;258053629.64;9366.87;0.94;1.08;137.99;5.72;102.66;7.09;135.87;900.99;909372.05;100092.05;31875.15;111163.07;0.01;76184.85;47620.10;0.00;52536.37;-52642.61;-0.01;1.00;0.00;0.00
175732544937.41;248127724.74;9744.63;0.98;1.08;142.56;5.69;100.31;7.02;138.34;943.97;1158948.63;104674.46;31205.34;109830.35;0.01;78301.31;49176.80;0.00;54142.82;-54190.37;-0.01;1.00;0.00;0.00
209851499405.98;249944184.19;9894.59;1.12;1.01;142.81;5.87;103.64;7.13;141.90;909.38;940838.00;106509.86;32241.67;114204.91;0.01;82738.33;51165.12;0.00;47491.57;-76316.68;-0.02;1.00;0.00;0.00
204823820476.64;251042681.65;8849.72;1.02;0.97;140.19;5.87;105.79;6.90;140.48;927.30;943645.16;132035.55;32061.02;112695.37;0.01;64900.04;42294.54;0.00;30142.92;-74039.76;-0.01;1.00;0.00;0.00
201242713853.44;257139779.59;9016.31;1.04;1.07;135.80;5.75;104.12;7.31;139.70;980.49;1061827.22;101414.25;32656.40;109613.48;0.01;79848.67;48320.75;0.00;51297.88;-62826.26;-0.01;1.00;0.00;0.00
191183105806.01;273827260.14;9104.10;1.07;1.03;134.33;5.78;100.53;7.14;140.04;938.25;847405.95;94759.19;34861.13;115944.34;0.01;78312.22;47910.17;0.00;43641.32;-74511.36;-0.01;1.00;0.00;0.00
208175457989.72;263657363.77;9556.76;0.94;0.98;137.36;5.89;102.99;6.66;142.11;907.79;1120410.34;101565.99;34062.78;116370.92;0.01;83163.53;50655.83;0.00;48969.37;-60456.44;-0.01;1.00;0.00;0.00
212837585088.67;279716010.21;9484.05;0.94;1.07;138.41;5.92;97.51;7.25;133.28;917.50;967960.99;100441.07;33890.60;124912.91;0.01;83298.34;50564.25;0.00;57114.52;-63583.65;-0.01;1.00;0.00;0.00
206899873724.18;259078369.03;9093.31;1.03;1.01;143.14;5.78;104.07;7.20;136.56;953.36;964435.31;102898.50;32163.67;116947.21;0.01;79089.62;48184.57;0.00;46696.27;-71631.75;-0.01;1.00;0.00;0.00
205206129677.64;230823100.63;9613.71;1.02;0.90;139.09;5.82;101.03;6.74;140.31;950.35;984178.05;109317.07;29441.79;101865.43;0.01;80377.58;49707.57;0.00;42614.22;-58873.54;-0.01;1.00;0.00;0.00
196517399065.37;246707278.46;8945.77;1.01;0.93;139.99;5.71;104.91;6.96;142.49;983.71;915784.14;94163.38;31958.57;107621.08;0.01;80760.93;48527.25;0.00;42796.12;-63332.95;-0.01;1.00;0.00;0.00
211499700245.80;227775994.60;8473.19;1.03;1.01;142.88;5.97;100.91;7.10;139.14;926.78;1044337.81;82250.50;28812.52;105896.99;0.01;84286.74;48933.36;0.00;55219.51;-59819.65;-0.01;1.00;0.00;0.00
194729624941.56;248097581.82;8977.00;1.02;0.91;142.97;5.81;102.12;7.07;138.87;960.27;981927.17;118392.59;31322.00;112417.05;0.01;70093.11;44526.93;0.00;31722.33;-74526.49;-0.01;1.00;0.00;0.00
220359034798.48;227029288.82;9334.40;1.05;0.99;141.30;5.82;100.20;6.82;143.09;941.80;931260.19;106361.43;29532.34;101844.30;0.01;81299.58;49504.87;0.00;49858.86;-57325.08;-0.01;1.00;0.00;0.00
224003200115.62;278184831.77;9542.90;1.04;1.04;142.04;6.00;101.98;7.37;137.16;916.18;955148.43;116997.56;34687.53;129372.04;0.01;78286.50;48770.27;0.00;45086.61;-84206.64;-0.01;1.00;0.00;0.00
202517478655.49;252098714.74;11080.75;1.06;1.06;141.02;5.74;101.95;6.98;140.23;947.52;1083785.26;100554.86;32137.48;111359.46;0.01;97446.09;59122.82;0.00;69507.78;-54982.14;-0.01;1.00;0.00;0.00
215749993867.16;273504271.62;8414.45;1.04;0.95;138.37;5.93;100.34;7.26;136.25;927.22;957859.26;99318.10;33876.45;122447.32;0.01;75198.35;45353.96;0.00;36338.62;-84457.55;-0.01;1.00;0.00;0.00
200874669757.44;251502543.58;9691.67;0.96;0.92;136.44;5.95;104.87;7.33;137.37;911.98;1040353.81;97931.06;31407.52;111421.74;0.01;84285.35;51351.41;0.00;47622.27;-59853.46;-0.01;1.00;0.00;0.00
184702212148.23;250230602.52;8777.29;0.93;0.93;137.48;5.76;101.25;7.10;138.97;959.34;929705.34;94157.81;31612.91;108023.46;0.01;76043.45;46396.56;0.00;41220.78;-57680.66;-0.01;1.00;0.00;0.00
190663009585.34;237148511.31;10334.10;1.03;0.94;139.33;5.70;104.19;7.15;134.91;952.56;857237.53;107507.03;29084.28;102711.33;0.01;83017.01;52144.82;0.00;47975.15;-56814.78;-0.01;1.00;0.00;0.00
192488215756.43;261943440.59;8782.40;1.02;0.96;143.11;5.83;100.60;7.28;140.45;958.28;1051498.21;103082.21;33446.15;119305.16;0.01;74443.59;45797.09;0.00;37339.02;-78132.53;-0.01;1.00;0.00;0.00
204422785469.45;245594155.64;10776.91;0.96;0.96;138.35;5.58;102.93;7.01;136.19;910.48;847630.31;95288.16;30405.68;103465.79;0.01;94071.22;57233.62;0.00;60853.52;-44194.32;-0.01;1.00;0.00;0.00
213868877394.60;236839793.01;11560.49;1.06;1.04;136.99;5.66;96.66;7.06;139.39;930.25;1211053.74;115974.23;30012.86;100245.60;0.01;96162.85;59586.99;0.00;68366.14;-44004.45;-0.01;1.00;0.00;0.00
184418852139.70;266030435.81;10519.37;0.99;1.09;140.36;5.92;103.34;6.99;133.90;955.48;1012827.80;91759.74;32383.00;120487.22;0.01;92994.50;56313.08;0.00;69452.80;-57544.69;-0.01;1.00;0.00;0.00
203437473234.88;260077770.77;10150.78;1.02;0.90;141.23;5.68;101.51;7.08;138.91;957.68;870663.10;94713.25;32842.39;113707.66;0.01;91192.47;54893.86;0.00;48189.69;-66840.94;-0.01;1.00;0.00;0.00
203730242039.94;245549053.01;10850.04;0.91;0.96;139.75;5.87;101.28;7.07;139.05;944.40;870025.16;108970.81;31038.59;109960.97;0.01;89070.43;55475.44;0.00;57052.06;-47338.24;-0.01;1.00;0.00;0.00
202457282334.38;256345045.68;9725.80;0.99;0.95;137.04;5.61;100.76;7.03;139.09;942.22;1155448.70;100659.92;32414.81;107582.23;0.01;85695.14;51955.73;0.00;49249.84;-57126.14;-0.01;1.00;0.00;0.00
216311175601.05;242522910.06;12178.48;0.97;1.02;138.04;5.65;101.08;7.19;139.80;943.11;1092460.40;103873.92;30823.36;103179.71;0.01;108396.94;65474.78;0.00;81054.01;-33286.35;-0.01;1.00;0.00;0.00
192737088183.78;243876613.52;9830.85;1.05;0.95;140.34;6.07;103.09;7.05;141.51;935.83;948102.18;104780.76;31374.53;113228.58;0.01;80804.82;50301.39;0.00;44197.10;-70856.35;-0.01;1.00;0.00;0.00
225247739739.77;240719732.95;10403.26;0.93;1.07;136.66;5.93;101.82;6.99;142.67;950.09;1011123.98;99172.01;31220.50;106317.02;0.01;96690.92;57490.88;0.00;74787.28;-37372.19;-0.01;1.00;0.00;0.00
189857906463.74;258210564.67;9871.10;1.04;1.01;136.14;5.71;105.04;6.94;137.98;943.28;1003691.20;95624.74;32389.10;109561.48;0.01;85807.13;52288.35;0.00;53096.30;-60876.49;-0.01;1.00;0.00;0.00
193894996435.55;249834875.49;9625.01;0.98;1.04;140.87;6.03;100.16;7.35;139.61;928.51;887145.15;86918.90;31708.91;115780.17;0.01;87695.76;52519.50;0.00;59745.71;-59030.62;-0.01;1.00;0.00;0.00
184513635236.18;250334836.91;8626.98;1.06;0.98;138.56;5.72;97.30;7.03;137.69;956.47;966581.15;102208.33;31335.77;108224.22;0.01;71328.83;44300.62;0.00;36571.85;-70933.65;-0.01;1.00;0.00;0.00
193091926596.20;260979731.29;8685.64;1.08;0.99;134.24;5.64;103.49;7.21;140.23;981.38;1078096.23;111664.24;33270.11;107807.70;0.01;71346.48;44424.53;0.00;34894.42;-72014.95;-0.01;1.00;0.00;0.00
197451529284.45;262916500.88;8736.42;0.94;0.96;132.40;5.86;102.87;6.70;138.62;926.46;868057.09;94295.53;33133.29;111231.38;0.01;76287.67;46408.19;0.00;42242.99;-60137.64;-0.01;1.00;0.00;0.00
208812435744.53;240675679.74;10416.97;0.93;0.95;138.21;5.95;102.59;7.17;136.28;969.69;1202446.96;115660.55;29818.29;107873.80;0.01;87490.88;54011.93;0.00;55374.14;-48723.83;-0.01;1.00;0.00;0.00
183081033839.33;244853011.23;9577.19;0.98;1.00;143.25;5.86;103.51;6.88;139.07;969.85;1016204.56;91689.46;30956.25;112030.43;0.01;85050.36;51416.25;0.00;54793.03;-58543.08;-0.01;1.00;0.00;0.00
195266552967.40;228323588.06;11131.17;1.01;0.95;140.29;5.80;103.32;7.23;143.63;926.53;1147733.38;99015.61;29813.74;101296.81;0.01;96395.37;58823.96;0.00;61443.46;-46200.69;-0.01;1.00;0.00;0.00
182455486795.89;251083131.35;10077.34;1.03;1.00;133.23;5.96;100.93;7.00;136.72;941.58;987454.14;88258.74;31208.42;108818.82;0.01;89791.40;54215.17;0.00;57697.63;-57437.07;-0.01;1.00;0.00;0.00
203710754280.94;251562683.81;9972.23;1.04;0.96;132.59;5.75;104.06;7.19;134.77;931.90;994561.25;92812.66;30820.62;104623.82;0.01;90710.63;54356.95;0.00;55488.01;-56229.11;-0.01;1.00;0.00;0.00
203357038900.42;256530056.31;9702.88;0.96;1.01;132.76;5.89;102.92;7.34;134.67;938.60;1085922.76;97292.21;31405.41;109440.47;0.01;86768.73;52319.18;0.00;57763.27;-52169.72;-0.01;1.00;0.00;0.00
199199790700.01;248871474.27;10287.72;1.02;0.95;134.58;5.73;100.91;7.25;138.18;947.67;986602.26;104200.74;31263.09;104665.29;0.01;87113.41;53611.98;0.00;51027.78;-55388.20;-0.01;1.00;0.00;0.00
195747347038.86;254902904.10;9554.15;0.93;0.99;144.09;5.81;101.52;7.03;143.10;950.49;936902.89;104273.84;33161.59;116453.02;0.01;79875.41;49399.22;0.00;48550.11;-58893.60;-0.01;1.00;0.00;0.00
189459736493.82;255210396.68;9503.11;1.09;0.92;140.41;5.76;101.73;7.35;135.09;901.81;1015518.21;112589.22;31341.11;112669.81;0.01;73390.00;46827.48;0.00;33871.17;-78942.61;-0.01;1.00;0.00;0.00
194481735305.94;240892515.73;10401.38;0.98;0.96;138.78;5.79;105.15;7.14;142.43;928.92;1004708.43;93320.28;31191.66;105552.33;0.01;92118.30;55745.10;0.00;57883.56;-50100.07;-0.01;1.00;0.00;0.00
191218188547.85;262841568.51;10280.62;0.96;1.00;135.14;5.86;104.21;7.05;142.93;894.35;892428.72;105674.77;34153.29;113522.13;0.01;81388.42;51417.31;0.00;48350.17;-57896.50;-0.01;1.00;0.00;0.00
196779134257.36;266926035.48;10602.08;0.98;0.93;133.43;5.95;100.00;7.00;142.36;937.39;977122.82;89386.32;34545.19;115567.84;0.01;97037.51;58018.04;0.00;56328.42;-59019.47;-0.01;1.00;0.00;0.00
207958181898.47;251934212.71;11429.63;1.00;1.02;136.28;5.85;102.28;7.03;138.49;948.78;1050037.45;86179.92;31717.93;109532.62;0.01;111112.74;65022.14;0.00;81984.53;-43146.04;-0.01;1.00;0.00;0.00
208810345422.16;243859953.47;9948.67;0.97;1.03;137.63;5.63;99.67;7.28;137.80;958.29;1049173.70;93434.05;30548.32;103117.11;0.01;92949.61;55162.14;0.00;66385.49;-43383.71;-0.01;1.00;0.00;0.00
206165332280.72;267292315.19;9674.06;1.02;1.03;139.55;5.76;102.52;7.02;138.61;935.23;1016298.93;105799.66;33681.10;117131.23;0.01;82279.34;50553.29;0.00;50766.76;-67165.28;-0.01;1.00;0.00;0.00
203069486193.14;264782372.35;9942.45;0.93;1.03;139.98;5.94;104.57;6.86;133.93;964.84;984099.98;104911.57;32239.11;120106.16;0.01;85380.24;52266.68;0.00;58176.24;-57310.99;-0.01;1.00;0.00;0.00
204594149224.94;245388032.64;9873.72;1.00;0.98;145.33;5.94;98.66;7.31;132.91;944.38;862486.87;94085.94;29648.85;115461.46;0.01;88605.33;53358.38;0.00;56778.21;-63446.52;-0.01;1.00;0.00;0.00
200071638930.98;247868792.52;10154.04;0.92;1.02;138.67;6.05;104.57;6.86;142.66;911.30;882410.96;87998.77;32147.02;113383.10;0.01;92370.12;55350.59;0.00;64406.26;-48328.51;-0.01;1.00;0.00;0.00
193494518794.86;257557756.46;8890.91;0.98;0.98;139.22;5.77;97.04;7.03;136.55;960.96;993684.86;109093.32;31972.04;112912.21;0.01;72770.23;45373.92;0.00;40038.57;-66014.30;-0.01;1.00;0.00;0.00
203889541934.06;251320551.86;11309.14;1.07;1.11;136.32;5.81;101.83;7.25;142.55;967.03;967143.22;82315.14;32568.03;108628.21;0.01;112044.53;65138.82;0.00;88967.29;-44507.62;-0.01;1.00;0.00;0.00
