# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;X_11;X_12;R_0;R_1;R_2;S_0;S_1;S_2;G_0;G_1;G_2;I_0;I_1;I_2
204980571631.94;262731807.62;15811.44;1.11;1.04;142.20;5.60;103.45;7.36;138.41;906.65;108441.51;9643.87;33059.95;114040.77;0.01;2234.54;1216.23;0.00;-34315.50;-125124.98;-0.02;0.00;0.00;0.00
220736481980.50;262793771.17;11906.81;1.03;0.88;138.22;5.70;101.79;7.25;141.98;936.64;114958.34;10189.49;33920.36;113000.56;0.01;1682.62;915.85;0.00;-33474.42;-115652.08;-0.02;0.00;0.00;0.00
202663906570.31;250240133.45;12475.52;1.08;0.99;143.32;5.74;101.35;6.93;138.34;962.51;91569.19;10065.09;31471.05;112321.68;0.01;1763.01;959.62;0.00;-32092.04;-119801.21;-0.02;0.00;0.00;0.00
199336324697.73;262865685.94;12724.95;1.01;1.00;141.65;5.76;100.93;7.27;140.17;903.75;100324.13;11103.12;33495.22;117008.14;0.01;1798.25;978.77;0.00;-32130.51;-117532.49;-0.02;0.00;0.00;0.00
197099267893.12;258319169.40;13787.79;0.98;0.96;142.01;5.70;102.98;7.03;136.10;946.74;100140.88;9912.84;31962.10;114054.73;0.01;1948.44;1060.54;0.00;-29563.24;-111147.72;-0.01;0.00;0.00;0.00
200350166087.66;242151990.25;13241.43;1.00;1.03;143.10;5.76;99.84;6.83;140.41;946.40;110124.21;12128.09;30909.32;108789.43;0.01;1871.26;1018.54;0.00;-29102.46;-108183.80;-0.02;0.00;0.00;0.00
182256871514.79;279564749.76;13065.32;1.00;0.98;137.44;5.94;101.69;7.14;139.07;931.37;109531.29;8753.09;35345.87;124393.04;0.01;1846.42;1005.00;0.00;-33492.49;-123267.50;-0.01;0.00;0.00;0.00
214381229455.85;262879179.24;11793.62;1.07;0.96;140.72;5.65;99.20;6.91;136.20;980.37;110906.72;9899.94;32550.13;114080.04;0.01;1666.59;907.15;0.00;-33078.21;-120657.80;-0.02;0.00;0.00;0.00
196637557937.11;243753895.75;10810.93;0.94;1.02;141.47;5.77;103.75;7.13;134.36;925.27;101431.87;9318.81;29774.28;108528.21;0.01;1527.74;831.54;0.00;-26289.66;-100675.88;-0.01;0.00;0.00;0.00
203359552727.07;260190632.21;12668.71;0.98;0.97;138.15;5.75;102.70;7.01;144.67;962.98;109174.43;8976.91;34219.61;112748.26;0.01;1790.28;974.46;0.00;-31646.71;-109022.87;-0.01;0.00;0.00;0.00
193404022731.68;262379053.62;10656.99;0.95;1.06;139.66;5.84;101.11;7.04;140.73;927.36;98917.04;11224.82;33567.26;116713.60;0.01;1505.96;819.69;0.00;-30366.21;-110256.18;-0.01;0.00;0.00;0.00
191554184163.77;227577374.89;11457.07;1.03;1.01;139.68;5.70;104.68;7.13;138.83;941.68;105794.69;9948.20;28721.61;98830.93;0.01;1619.17;881.31;0.00;-27822.92;-100466.97;-0.02;0.00;0.00;0.00
181313881025.89;241626845.13;14865.17;1.08;0.95;138.16;5.92;100.68;7.16;133.77;909.14;106490.49;8901.99;29382.98;107723.19;0.01;2100.82;1143.46;0.00;-29672.53;-115022.69;-0.02;0.00;0.00;0.00
218597457162.58;262368405.94;11291.58;1.02;0.96;138.63;5.95;102.72;7.15;136.26;945.55;109976.86;9092.14;32500.23;118038.65;0.01;1595.71;868.54;0.00;-31535.60;-119267.67;-0.02;0.00;0.00;0.00
194118290346.01;246511309.89;11269.22;1.04;1.03;131.08;5.91;101.94;7.22;139.80;955.48;119584.72;11426.62;31329.80;104152.88;0.01;1592.58;866.85;0.00;-30966.09;-107506.86;-0.02;0.00;0.00;0.00
212051914167.22;225809259.95;14849.86;1.00;0.96;144.51;5.93;103.48;7.17;141.79;950.43;107786.03;9356.39;29107.78;105546.02;0.01;2098.55;1142.23;0.00;-27042.35;-104272.48;-0.01;0.00;0.00;0.00
215082086112.54;266591512.03;9979.50;0.96;0.96;140.99;5.78;103.30;7.25;145.00;915.62;97508.63;11375.77;35140.66;118598.84;0.01;1410.31;767.62;0.00;-32291.38;-112827.03;-0.01;0.00;0.00;0.00
208280910072.27;247041312.88;10377.39;0.98;1.00;139.91;5.92;100.33;7.31;136.68;910.40;104736.64;10752.85;30697.11;111545.78;0.01;1466.55;798.23;0.00;-28712.08;-108865.39;-0.01;0.00;0.00;0.00
217145739615.66;260182641.76;12963.46;0.99;0.96;144.38;5.78;98.89;6.99;145.86;923.91;109789.50;9173.51;34499.70;118530.77;0.01;1832.00;997.15;0.00;-32431.64;-116527.33;-0.01;0.00;0.00;0.00
199152631438.74;261258498.45;11772.69;0.88;1.02;139.57;5.82;102.17;7.31;137.47;955.81;113580.34;10612.09;32650.33;115817.25;0.01;1663.68;905.54;0.00;-27137.22;-101350.32;-0.01;0.00;0.00;0.00
206936027395.79;254594883.67;15151.34;0.95;1.01;136.08;6.02;101.54;6.98;140.28;963.41;119264.20;11333.99;32468.44;113684.43;0.01;2141.19;1165.46;0.00;-28589.91;-106493.23;-0.01;0.00;0.00;0.00
208772826623.29;253983344.25;14911.67;0.98;0.97;139.03;5.83;103.40;7.25;137.10;949.24;90823.16;9757.85;31656.30;112359.15;0.01;2107.31;1147.00;0.00;-29106.58;-109434.38;-0.01;0.00;0.00;0.00
199861355728.35;233140367.59;11887.24;1.00;0.99;136.33;5.72;101.72;7.00;146.60;918.28;117050.45;9323.34;31072.07;99112.84;0.01;1679.93;914.38;0.00;-29515.87;-98534.40;-0.02;0.00;0.00;0.00
212366565860.20;252476530.48;13147.01;1.05;0.93;139.70;5.82;97.97;7.22;137.75;973.68;101028.07;9966.99;31617.61;111937.59;0.01;1857.97;1011.31;0.00;-31445.82;-116529.89;-0.02;0.00;0.00;0.00
210712618904.60;243516376.51;12372.33;1.06;1.03;142.04;5.86;100.63;6.92;139.83;947.15;103679.42;10028.68;30956.38;110476.99;0.01;1748.46;951.69;0.00;-30863.16;-115615.02;-0.02;0.00;0.00;0.00
176340015179.52;245712729.58;10762.44;1.09;0.98;139.12;5.86;102.15;7.22;137.68;949.50;99412.72;9392.80;30754.71;109329.48;0.01;1520.94;827.85;0.00;-31957.95;-118100.52;-0.02;0.00;0.00;0.00
212155389455.33;245733553.21;11824.91;1.06;1.14;135.46;5.85;105.63;7.06;145.69;945.46;107875.53;11082.01;32545.26;106131.24;0.01;1671.03;909.54;0.00;-32678.26;-111731.55;-0.02;0.00;0.00;0.00
208683809129.19;252633393.32;12318.59;1.05;0.93;134.85;5.90;101.68;7.14;136.14;984.99;105297.43;10689.29;31266.84;109663.19;0.01;1740.81;947.54;0.00;-31065.41;-113754.52;-0.02;0.00;0.00;0.00
190144656942.74;263417639.25;15006.49;1.01;1.03;137.55;5.89;102.49;7.14;136.30;952.60;101763.36;9946.68;32639.03;116460.59;0.01;2120.72;1154.31;0.00;-30750.78;-116303.71;-0.02;0.00;0.00;0.00
191443213135.24;276447246.11;11773.93;1.01;1.10;140.18;5.94;100.96;7.06;143.72;951.62;121406.11;9500.08;36119.09;125556.59;0.01;1663.81;905.62;0.00;-34512.51;-125326.50;-0.02;0.00;0.00;0.00
209540888025.21;237841488.01;12543.71;0.93;1.06;145.78;5.95;102.12;6.86;137.86;910.27;106773.68;10050.36;29808.70;112608.93;0.01;1772.66;964.85;0.00;-25959.79;-104129.43;-0.01;0.00;0.00;0.00
197545848559.74;248718708.40;10704.64;1.03;1.02;145.66;5.81;100.55;7.07;137.37;939.00;94354.80;10515.85;31059.59;114877.32;0.01;1512.75;823.38;0.00;-30489.02;-117632.51;-0.02;0.00;0.00;0.00
209233673518.88;258632365.64;12798.62;1.07;0.87;141.58;5.81;102.31;7.26;135.46;948.26;91338.73;9072.80;31849.63;116058.15;0.01;1808.69;984.46;0.00;-32586.27;-123644.95;-0.02;0.00;0.00;0.00
189097001592.31;269577556.27;11602.88;1.07;1.04;141.21;5.90;102.06;7.12;141.77;956.78;108775.91;8623.27;34742.58;122437.52;0.01;1639.65;892.46;0.00;-35461.29;-130028.92;-0.02;0.00;0.00;0.00
191996384822.42;247582549.20;12754.46;0.95;0.95;140.35;5.87;99.73;6.79;139.48;912.23;107918.13;9308.54;31394.43;111304.73;0.01;1802.46;981.08;0.00;-28070.91;-104649.38;-0.01;0.00;0.00;0.00
198359393999.87;240903254.27;13928.31;1.01;0.96;143.59;5.77;106.67;6.98;133.69;917.07;98135.21;9680.18;29278.23;108922.17;0.01;1968.41;1071.38;0.00;-27598.94;-108704.91;-0.02;0.00;0.00;0.00
209941416467.88;244004618.33;12037.66;1.12;0.88;135.24;5.88;102.58;7.01;139.32;938.44;87792.72;8667.65;30904.20;105883.17;0.01;1701.12;925.92;0.00;-33071.60;-117600.47;-0.02;0.00;0.00;0.00
192432466631.63;243656395.36;14815.74;1.02;1.02;130.69;5.93;100.60;7.07;139.34;950.71;97064.75;10699.89;30864.31;103027.48;0.01;2093.70;1139.62;0.00;-29327.36;-103844.47;-0.02;0.00;0.00;0.00
179190114013.79;209022734.93;10953.05;0.98;1.00;140.68;5.85;102.65;7.34;140.16;933.30;111060.69;8521.70;26632.50;93767.42;0.01;1547.95;842.54;0.00;-24463.85;-90718.55;-0.01;0.00;0.00;0.00
193708733549.49;253197454.76;13005.73;0.90;0.98;134.23;5.83;102.06;7.11;139.47;951.95;86819.44;9351.25;32103.43;108037.15;0.01;1837.92;1000.38;0.00;-27127.33;-96366.51;-0.01;0.00;0.00;0.00
204817760454.62;257045700.37;12089.69;1.01;0.99;134.75;5.87;104.83;6.94;138.09;945.87;115260.03;10628.12;32269.09;110841.30;0.01;1708.47;929.92;0.00;-31016.32;-111420.92;-0.02;0.00;0.00;0.00
197775902774.25;274907599.83;12222.94;0.96;1.08;137.49;5.84;103.41;7.06;138.45;957.10;113101.29;9044.62;34600.32;120329.72;0.01;1727.26;940.15;0.00;-31289.27;-114283.32;-0.01;0.00;0.00;0.00
200520800022.29;257170564.26;12958.81;0.94;0.96;139.25;5.67;101.81;7.05;139.58;931.59;107962.67;9522.81;32632.81;110738.24;0.01;1831.29;996.77;0.00;-29037.23;-103554.50;-0.01;0.00;0.00;0.00
200141722986.69;250538930.25;11947.52;1.03;0.87;136.21;5.77;102.79;7.02;140.88;975.90;91509.43;9128.00;32086.87;107494.59;0.01;1688.38;919.00;0.00;-31450.10;-109472.72;-0.02;0.00;0.00;0.00
214158458830.47;239833684.50;11698.96;1.01;1.12;137.56;5.76;103.79;6.88;138.62;922.57;89761.72;9408.79;30223.56;103647.77;0.01;1653.22;899.85;0.00;-28795.48;-104073.36;-0.02;0.00;0.00;0.00
212151795821.52;268256524.32;13017.29;1.00;1.03;141.03;5.65;106.52;7.11;137.08;931.56;104738.40;8857.91;33429.51;116610.38;0.01;1839.65;1001.31;0.00;-31545.24;-115599.00;-0.02;0.00;0.00;0.00
189229493642.75;253921984.72;11544.05;1.00;1.07;136.11;5.79;99.69;7.20;136.24;943.99;89654.85;8872.74;31449.27;109179.95;0.01;1631.44;888.00;0.00;-29783.90;-108488.49;-0.02;0.00;0.00;0.00
185995116483.61;257889690.80;12867.80;1.02;1.05;138.93;5.69;100.90;7.14;136.65;925.65;90698.10;10821.78;32035.84;111190.05;0.01;1818.43;989.77;0.00;-30829.56;-112586.02;-0.02;0.00;0.00;0.00
193242090301.26;226366711.33;11619.57;0.99;1.04;136.19;5.84;101.40;7.05;142.09;935.07;124413.61;9173.27;29240.84;98284.57;0.01;1642.05;893.77;0.00;-27159.54;-96076.95;-0.01;0.00;0.00;0.00
186029280423.74;270309349.29;13222.73;1.04;1.06;142.90;5.69;98.37;6.96;144.13;955.56;123654.27;9932.65;35417.22;119919.96;0.01;1868.57;1017.08;0.00;-34767.63;-123335.60;-0.02;0.00;0.00;0.00
201155482699.17;256564749.59;11536.93;0.96;0.99;140.08;5.76;102.08;7.06;144.04;923.89;103951.51;9724.39;33596.60;112859.35;0.01;1630.33;887.38;0.00;-30486.46;-106968.54;-0.01;0.00;0.00;0.00
204993538307.90;229995575.65;11514.76;0.92;0.90;144.48;5.81;102.76;6.96;148.72;958.55;111823.69;9884.54;31095.53;105389.31;0.01;1627.21;885.69;0.00;-27194.33;-96340.76;-0.01;0.00;0.00;0.00
183982560195.84;257541467.27;9961.82;1.03;1.07;139.00;5.76;101.64;6.96;143.91;934.12;103509.93;10186.24;33693.41;112466.10;0.01;1407.73;766.23;0.00;-33152.44;-114878.75;-0.02;0.00;0.00;0.00
201793050875.69;254115312.89;12954.89;0.98;0.96;140.82;5.78;102.38;6.84;145.08;917.98;99580.78;9453.85;33516.63;112846.71;0.01;1830.73;996.46;0.00;-31120.00;-109739.36;-0.01;0.00;0.00;0.00
198032627776.07;249309024.39;11909.00;0.97;1.02;143.89;5.63;100.22;7.24;141.72;944.08;99616.86;8719.32;32121.02;110164.50;0.01;1683.04;916.08;0.00;-29582.29;-106432.89;-0.01;0.00;0.00;0.00
197288831706.34;261069957.05;11493.10;1.00;1.01;135.58;5.88;101.17;6.83;138.77;928.48;97855.96;8962.38;32935.59;113602.03;0.01;1624.23;884.08;0.00;-31225.06;-112478.66;-0.01;0.00;0.00;0.00
211373427680.41;242550058.94;13366.37;0.96;1.06;139.63;5.63;103.17;7.06;141.57;938.89;107173.57;10257.65;31216.89;104071.94;0.01;1888.95;1028.15;0.00;-28026.90;-98997.68;-0.01;0.00;0.00;0.00
198283322907.02;249744324.38;11238.80;1.07;0.98;140.18;5.98;100.47;7.00;139.07;955.75;102001.81;9953.36;31574.00;114173.04;0.01;1588.20;864.46;0.00;-32211.84;-121237.15;-0.02;0.00;0.00;0.00
219129381275.70;251561540.50;13576.21;0.95;1.04;133.43;5.91;103.47;6.73;133.86;963.15;88382.95;10110.15;30612.33;108174.42;0.01;1918.59;1044.31;0.00;-26963.72;-101256.32;-0.01;0.00;0.00;0.00
181142528693.16;256304454.43;13512.98;0.98;0.94;142.07;5.50;100.42;7.08;139.65;951.27;96479.35;10951.52;32538.63;109330.64;0.01;1909.56;1039.38;0.00;-30082.20;-106122.29;-0.01;0.00;0.00;0.00
210354421615.01;257155502.12;13763.56;0.99;0.98;139.94;5.77;102.98;7.19;133.97;906.79;89386.68;9901.47;31319.78;113324.90;0.01;1945.09;1058.69;0.00;-29005.77;-110805.29;-0.01;0.00;0.00;0.00
204695819109.54;229276347.94;13357.66;1.03;1.06;140.91;5.67;97.82;7.02;143.43;929.81;109292.42;8222.54;29896.17;99896.72;0.01;1887.66;1027.46;0.00;-28668.85;-101387.08;-0.02;0.00;0.00;0.00
175746251663.07;238569050.51;12752.46;1.00;1.02;135.25;5.97;100.01;6.97;135.40;967.48;88852.41;9343.64;29365.63;105135.89;0.01;1802.14;980.92;0.00;-27376.51;-103616.24;-0.01;0.00;0.00;0.00
188502589040.85;246165536.56;10851.81;1.05;0.93;140.31;5.68;102.28;7.08;138.83;922.31;80197.10;9419.43;31068.55;106980.18;0.01;1533.53;834.69;0.00;-31059.82;-111090.77;-0.02;0.00;0.00;0.00
207200568238.86;238052564.42;13011.04;0.95;0.97;140.03;5.83;105.06;6.93;137.67;948.80;88889.84;8768.39;29793.38;106007.66;0.01;1838.78;1000.85;0.00;-26480.72;-99589.43;-0.01;0.00;0.00;0.00
197003900787.47;275138489.89;13079.65;1.00;1.03;135.65;5.88;102.70;7.04;144.38;929.92;100693.13;10369.14;36112.01;119780.16;0.01;1848.39;1006.08;0.00;-34127.01;-118471.55;-0.01;0.00;0.00;0.00
196103339335.17;268287651.17;11337.47;1.02;1.04;137.12;5.81;102.73;6.98;135.55;919.97;108189.78;9363.56;33060.67;116564.23;0.01;1602.21;872.08;0.00;-32194.47;-118470.17;-0.02;0.00;0.00;0.00
190766548196.60;264624677.50;11605.50;0.92;0.99;134.85;5.78;99.54;7.02;138.94;938.01;103483.33;10747.71;33425.50;112542.26;0.01;1640.06;892.69;0.00;-29173.57;-102810.53;-0.01;0.00;0.00;0.00
215008895457.07;259333426.36;11186.81;1.04;0.97;140.90;5.77;101.33;7.09;140.98;972.44;104098.32;10973.22;33237.19;115015.03;0.01;1580.84;860.46;0.00;-33139.18;-119153.19;-0.02;0.00;0.00;0.00
208592048946.38;243839115.28;11377.44;0.93;1.01;145.95;5.86;100.41;7.06;138.52;961.73;91156.99;9672.88;30706.52;113682.86;0.01;1607.85;875.15;0.00;-26828.09;-104440.29;-0.01;0.00;0.00;0.00
199812931765.10;249940374.35;10608.62;0.97;1.01;139.08;5.75;103.44;7.18;139.42;930.54;86309.48;8935.24;31678.91;108970.55;0.01;1499.19;816.00;0.00;-29157.75;-104693.66;-0.01;0.00;0.00;0.00
217852479916.17;264183576.10;11079.34;1.00;0.92;139.41;5.84;104.34;7.33;136.20;952.04;108931.33;10656.11;32711.24;117387.39;0.01;1565.75;852.23;0.00;-31168.03;-116236.16;-0.01;0.00;0.00;0.00
213067341910.27;245467590.20;12476.92;0.94;1.01;144.82;5.83;103.33;7.16;138.60;934.95;105999.78;11727.83;30929.15;112954.99;0.01;1763.19;959.69;0.00;-27375.10;-105510.14;-0.01;0.00;0.00;0.00
185286632847.91;237211230.54;14369.24;1.01;1.01;137.05;6.21;100.92;7.06;137.87;918.05;105502.39;11628.08;29731.41;110105.47;0.01;2030.72;1105.31;0.00;-27989.85;-110129.12;-0.02;0.00;0.00;0.00
214830422565.58;228078970.23;13132.99;1.04;0.96;138.42;5.98;104.16;6.97;139.33;931.02;98949.94;10943.49;28889.72;103033.02;0.01;1855.89;1010.15;0.00;-28212.84;-106000.63;-0.02;0.00;0.00;0.00
192862648378.96;247258502.13;11960.92;1.05;0.95;133.84;5.68;102.17;6.99;138.59;936.02;95503.03;8690.44;31151.41;102493.35;0.01;1690.23;920.00;0.00;-31175.32;-106970.65;-0.02;0.00;0.00;0.00
197766328100.93;254313194.58;12060.19;0.92;0.94;140.38;6.05;103.30;7.16;140.21;922.86;95611.94;9119.79;32416.45;117820.61;0.01;1704.41;927.69;0.00;-28179.53;-107364.60;-0.01;0.00;0.00;0.00
211082398474.90;274557316.27;14600.34;1.06;1.03;136.71;5.81;101.04;7.09;139.68;935.35;116735.91;11562.90;34864.44;118862.16;0.01;2063.34;1123.08;0.00;-34952.14;-125239.12;-0.02;0.00;0.00;0.00
207545034122.68;248761311.82;13208.67;0.92;1.01;141.46;6.02;105.04;7.03;139.88;937.37;109104.99;8289.45;31634.06;115544.52;0.01;1866.64;1016.00;0.00;-27356.59;-105796.78;-0.01;0.00;0.00;0.00
203025112186.13;241082256.60;12864.43;0.91;0.97;139.32;5.52;100.65;7.00;139.63;939.58;111602.29;10816.89;30601.18;101120.58;0.01;1817.98;989.54;0.00;-26115.25;-91164.32;-0.01;0.00;0.00;0.00
190911903069.62;237452233.13;15131.83;0.98;0.97;134.32;5.80;103.52;6.98;134.98;917.39;109029.46;9757.66;29137.17;100956.19;0.01;2138.40;1163.92;0.00;-26457.63;-97707.57;-0.01;0.00;0.00;0.00
216206519112.71;270566479.78;11908.21;0.94;1.04;138.83;5.67;101.02;7.03;139.91;948.97;107753.01;9933.13;34414.42;116192.84;0.01;1682.88;916.00;0.00;-30754.71;-108805.70;-0.01;0.00;0.00;0.00
220635332221.21;251930397.05;11753.53;0.97;1.11;143.58;5.62;99.74;7.44;139.19;965.62;105497.14;9666.21;31877.49;110911.95;0.01;1660.99;904.08;0.00;-29195.84;-107007.11;-0.01;0.00;0.00;0.00
210959555963.00;260839967.86;12909.02;0.95;1.02;136.52;5.72;104.69;7.26;139.42;932.58;99402.01;9716.24;33059.18;111136.00;0.01;1824.38;993.00;0.00;-29471.09;-104297.55;-0.01;0.00;0.00;0.00
210483463813.91;245696536.14;11887.51;0.97;1.03;141.29;5.71;100.44;7.10;146.67;949.77;96820.62;9856.75;32759.73;108212.62;0.01;1679.92;914.38;0.00;-30045.14;-104025.72;-0.01;0.00;0.00;0.00
207018471658.76;254578691.60;12590.97;1.02;1.03;145.97;5.58;106.08;7.09;142.98;959.29;99290.85;9699.56;33091.26;113170.28;0.01;1779.29;968.46;0.00;-31904.09;-114370.77;-0.02;0.00;0.00;0.00
202078878108.17;252220934.45;13900.08;1.00;1.02;139.48;5.90;102.05;7.06;143.98;925.65;93554.23;10185.96;33014.55;113130.77;0.01;1964.43;1069.23;0.00;-31126.03;-112446.41;-0.02;0.00;0.00;0.00
215042241304.03;263498452.32;13544.35;0.99;1.06;135.40;5.67;105.08;7.05;136.37;970.02;90966.55;11545.91;32667.22;110389.15;0.01;1914.08;1041.85;0.00;-30405.46;-108499.12;-0.01;0.00;0.00;0.00
195025552827.59;273122864.61;12662.60;0.95;0.94;138.80;5.89;104.17;7.05;141.69;967.19;89092.86;8591.49;35180.13;121784.56;0.01;1789.45;974.00;0.00;-31795.12;-114971.25;-0.01;0.00;0.00;0.00
198834217708.20;245986478.44;13230.67;1.16;0.96;143.15;5.86;97.73;7.05;136.40;921.48;78128.45;9620.15;30502.03;112538.10;0.01;1869.73;1017.69;0.00;-33725.95;-130105.57;-0.02;0.00;0.00;0.00
204495813384.03;249137399.27;11107.38;1.05;0.94;141.96;5.82;104.29;6.90;142.15;944.60;109982.07;11082.49;32196.34;112222.73;0.01;1569.70;854.38;0.00;-32392.26;-117226.90;-0.02;0.00;0.00;0.00
197681913517.13;255020473.33;10443.55;1.08;1.01;133.75;5.93;102.29;7.04;135.17;942.62;84394.45;9377.55;31338.32;110291.88;0.01;1475.85;803.31;0.00;-32494.36;-118810.86;-0.02;0.00;0.00;0.00
186328354378.18;257479705.67;12588.19;1.03;1.07;138.35;5.92;101.18;7.07;134.71;915.57;87692.17;9917.06;31530.89;115100.13;0.01;1779.01;968.31;0.00;-30575.07;-117540.27;-0.02;0.00;0.00;0.00
196028799335.82;244396347.39;13336.84;1.03;1.01;139.04;5.90;102.93;7.00;139.47;930.77;108930.80;9699.99;30986.15;109399.41;0.01;1884.72;1025.85;0.00;-29924.32;-111331.94;-0.02;0.00;0.00;0.00
192869960270.51;243872363.35;12964.11;0.95;0.96;137.57;5.54;101.98;6.94;139.39;945.47;81492.94;9647.65;30902.81;101422.66;0.01;1832.11;997.23;0.00;-27740.82;-95840.55;-0.01;0.00;0.00;0.00
171835693677.37;249148035.78;12197.83;0.99;0.97;138.32;5.68;104.54;7.19;136.77;948.13;92874.32;9543.46;30977.69;106723.75;0.01;1723.74;938.23;0.00;-28878.19;-104350.78;-0.01;0.00;0.00;0.00
213157584411.05;243820705.68;12126.13;0.99;1.01;140.91;5.96;100.79;7.03;133.70;955.42;104295.57;9820.59;29634.52;111664.15;0.01;1713.70;932.77;0.00;-27667.71;-109829.31;-0.01;0.00;0.00;0.00
190822840828.72;263937392.56;15312.26;0.98;0.97;137.74;5.68;103.90;7.08;136.36;939.17;102487.40;10473.63;32717.80;112648.38;0.01;2163.97;1177.85;0.00;-29926.51;-109109.17;-0.01;0.00;0.00;0.00
202487360523.64;260873276.13;13399.67;1.06;1.04;139.55;5.88;99.75;7.04;133.05;923.54;87689.49;12140.10;31554.94;116739.44;0.01;1893.62;1030.69;0.00;-31479.96;-122694.78;-0.02;0.00;0.00;0.00
207919598605.09;263532693.34;13233.02;0.97;1.04;136.73;5.63;102.32;7.02;140.92;919.59;98362.41;10840.38;33760.13;110640.99;0.01;1870.15;1017.92;0.00;-30706.35;-105954.75;-0.01;0.00;0.00;0.00
197819049618.09;244912965.53;11779.21;0.94;0.92;133.70;5.73;102.04;7.21;139.21;950.18;92804.61;11309.23;30995.81;102420.53;0.01;1664.66;906.08;0.00;-27707.88;-95794.12;-0.01;0.00;0.00;0.00
189765669838.95;216550032.12;11899.89;1.07;0.94;138.54;5.77;103.91;6.91;140.30;977.95;87331.36;9246.82;27620.18;94490.12;0.01;1681.60;915.31;0.00;-27932.81;-100100.22;-0.02;0.00;0.00;0.00
208614862998.57;245819721.35;12168.09;1.04;1.08;139.20;6.08;100.61;7.01;138.84;940.50;91200.70;9276.39;31026.47;113400.21;0.01;1719.64;936.00;0.00;-30359.36;-116726.27;-0.02;0.00;0.00;0.00
177251909121.80;237497461.29;12834.99;0.98;0.98;138.65;5.68;100.11;7.09;138.48;944.19;92669.86;11984.51;29897.92;101952.67;0.01;1813.75;987.23;0.00;-27377.81;-98452.56;-0.01;0.00;0.00;0.00
196842592986.26;252915923.60;11096.94;1.00;0.96;135.98;5.76;104.12;7.10;137.94;933.80;91970.68;10637.74;31715.46;108070.61;0.01;1568.15;853.54;0.00;-30305.34;-107598.30;-0.02;0.00;0.00;0.00
210195171801.37;265670959.82;11624.46;1.00;0.98;144.13;5.70;100.04;7.03;139.06;935.81;105543.75;10501.76;33585.13;118975.32;0.01;1642.76;894.15;0.00;-32053.42;-118399.84;-0.02;0.00;0.00;0.00
214116793858.93;257990981.57;10944.46;1.02;1.07;146.07;5.93;101.30;6.99;142.63;945.08;111581.30;7521.53;33452.86;121981.11;0.01;1546.66;841.85;0.00;-32586.03;-123938.18;-0.02;0.00;0.00;0.00
194920633850.92;239213222.98;14325.87;1.02;1.00;136.66;5.81;100.25;7.01;131.58;958.69;85549.34;11149.89;28613.34;103620.64;0.01;2024.45;1101.92;0.00;-27063.25;-104228.03;-0.02;0.00;0.00;0.00
197595950640.33;251265868.64;11975.98;1.02;1.00;143.20;5.69;102.86;7.36;141.42;926.90;102287.13;11120.71;32303.32;111678.19;0.01;1692.39;921.15;0.00;-31396.18;-113455.03;-0.02;0.00;0.00;0.00
197462075450.65;240050770.40;12568.65;1.02;1.02;139.26;6.02;101.81;7.08;138.28;943.89;89075.85;10483.01;30176.63;109823.24;0.01;1776.18;966.77;0.00;-29119.71;-111556.63;-0.02;0.00;0.00;0.00
192777738739.91;229925938.32;13182.72;0.96;1.00;139.77;5.78;103.95;7.23;141.95;920.66;113000.87;10810.07;29671.15;101303.02;0.01;1862.98;1014.00;0.00;-26769.15;-96721.94;-0.01;0.00;0.00;0.00
171519415467.75;238869076.00;12385.09;0.96;1.01;137.19;5.99;99.74;7.26;134.49;929.81;88915.95;9650.36;29205.10;107131.98;0.01;1750.32;952.69;0.00;-26173.65;-101555.11;-0.01;0.00;0.00;0.00
198907867271.21;251873004.75;13914.76;0.98;0.98;133.65;5.79;95.91;7.30;138.57;939.23;94969.45;10059.55;31729.39;106275.96;0.01;1966.37;1070.31;0.00;-29059.65;-102741.18;-0.01;0.00;0.00;0.00
210854598439.07;271245327.77;12779.09;0.99;0.92;135.84;5.83;103.26;6.99;139.32;942.19;100334.27;11896.69;34354.40;117081.83;0.01;1805.98;983.00;0.00;-32194.94;-114499.01;-0.01;0.00;0.00;0.00
196017386327.95;276171221.27;13843.74;1.02;0.94;138.84;5.80;106.42;7.10;135.21;951.67;107971.89;9893.90;33945.27;121335.25;0.01;1956.37;1064.85;0.00;-32734.43;-122601.74;-0.02;0.00;0.00;0.00
196819873268.55;250513012.64;12411.54;1.00;1.07;141.69;5.84;99.89;7.19;139.63;927.89;98759.00;10695.35;31798.25;113131.20;0.01;1753.99;954.69;0.00;-29834.41;-111785.33;-0.01;0.00;0.00;0.00
203474192684.77;266912067.17;11672.76;1.02;1.04;141.17;5.77;101.42;7.10;138.37;913.88;100101.53;9494.86;33575.42;118680.25;0.01;1649.56;897.85;0.00;-32542.34;-120140.44;-0.02;0.00;0.00;0.00
195681852964.92;234576233.22;11677.57;1.01;0.99;135.18;5.74;102.78;7.07;139.28;932.06;114365.51;8770.53;29701.44;99204.13;0.01;1650.25;898.23;0.00;-28267.18;-98982.83;-0.02;0.00;0.00;0.00
202913634229.05;258649482.08;13372.82;1.03;0.96;133.78;5.75;101.92;7.01;134.41;910.37;115157.51;8629.34;31604.61;108534.56;0.01;1889.80;1028.62;0.00;-30643.26;-110456.94;-0.02;0.00;0.00;0.00
