# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;R_0;R_1;R_2;R_3;R_4;R_5;R_6;R_7;R_8;R_9;R_10;R_11;R_12;R_13;R_14;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;S_10;S_11;S_12;S_13;S_14;G_0;G_1;G_2;G_3;G_4;G_5;G_6;G_7;G_8;G_9;G_10;G_11;G_12;G_13;G_14;I_0;I_1;I_2;I_3;I_4;I_5;I_6;I_7;I_8;I_9;I_10;I_11;I_12;I_13;I_14
226441326978.00;266445002.00;20921.56;0.99;0.98;133.56;5.75;92.83;6.60;132.95;961.35;32011.15;32011.15;32011.15;32011.15;32011.15;110958.50;110958.50;110958.50;110958.50;110958.50;0.01;0.01;0.01;0.01;0.01;21316.20;21937.11;21642.15;21642.15;22413.10;20466.04;20466.04;20466.04;20466.04;20466.04;-0.00;-0.00;-0.00;-0.00;-0.00;-10694.94;-10074.04;-10368.99;-10368.99;-9598.04;-90492.46;-90492.46;-90492.46;-90492.46;-90492.46;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
198230142815.87;260489040.79;16263.39;1.00;1.04;131.01;5.77;104.94;7.22;135.07;909.27;31867.99;31867.99;31867.99;31867.99;31867.99;107078.97;107078.97;107078.97;107078.97;107078.97;0.01;0.01;0.01;0.01;0.01;17557.41;18069.82;17824.89;17824.89;18461.94;16857.27;16857.27;16857.27;16857.27;16857.27;-0.00;-0.00;-0.00;-0.00;-0.00;-14310.58;-13798.17;-14043.10;-14043.10;-13406.05;-90221.69;-90221.69;-90221.69;-90221.69;-90221.69;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
218523826461.32;252026295.25;20611.16;0.99;1.07;146.74;5.50;96.31;7.55;135.99;932.10;30694.62;30694.62;30694.62;30694.62;30694.62;109309.28;109309.28;109309.28;109309.28;109309.28;0.01;0.01;0.01;0.01;0.01;23027.00;23698.84;23378.00;23378.00;24213.12;22108.73;22108.73;22108.73;22108.73;22108.73;-0.00;-0.00;-0.00;-0.00;-0.00;-7667.61;-6995.77;-7316.62;-7316.62;-6481.50;-87200.55;-87200.55;-87200.55;-87200.55;-87200.55;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
203742956205.61;228896345.98;19877.41;1.04;1.00;139.80;5.88;97.89;6.53;138.37;1004.31;29874.82;29874.82;29874.82;29874.82;29874.82;106403.30;106403.30;106403.30;106403.30;106403.30;0.02;0.02;0.02;0.02;0.02;20779.00;21384.31;21096.69;21096.69;21848.32;19950.28;19950.28;19950.28;19950.28;19950.28;-0.00;-0.00;-0.00;-0.00;-0.00;-9095.81;-8490.51;-8778.13;-8778.13;-8026.50;-86453.02;-86453.02;-86453.02;-86453.02;-86453.02;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
196028308185.37;246033458.68;18789.28;0.98;1.01;151.56;6.15;105.22;7.63;129.20;913.34;28187.50;28187.50;28187.50;28187.50;28187.50;122100.48;122100.48;122100.48;122100.48;122100.48;0.01;0.01;0.01;0.01;0.01;19736.85;20313.41;20036.98;20036.98;20754.24;18949.86;18949.86;18949.86;18949.86;18949.86;-0.00;-0.00;-0.00;-0.00;-0.00;-8450.65;-7874.09;-8150.52;-8150.52;-7433.26;-103150.62;-103150.62;-103150.62;-103150.62;-103150.62;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
215141284705.23;246521149.32;22092.47;1.00;0.99;149.48;5.49;102.23;6.94;130.97;967.23;29302.35;29302.35;29302.35;29302.35;29302.35;110242.74;110242.74;110242.74;110242.74;110242.74;0.01;0.01;0.01;0.01;0.01;22776.95;23441.19;23124.45;23124.45;23949.86;21868.62;21868.62;21868.62;21868.62;21868.62;-0.00;-0.00;-0.00;-0.00;-0.00;-6525.40;-5861.16;-6177.91;-6177.91;-5352.49;-88374.12;-88374.12;-88374.12;-88374.12;-88374.12;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
197909932104.72;287773438.38;17993.42;1.03;1.00;144.29;5.82;104.04;6.96;133.84;911.04;36216.30;36216.30;36216.30;36216.30;36216.30;136410.94;136410.94;136410.94;136410.94;136410.94;0.02;0.02;0.02;0.02;0.02;18664.22;19208.95;18948.53;18948.53;19625.80;17919.94;17919.94;17919.94;17919.94;17919.94;-0.00;-0.00;-0.00;-0.00;-0.00;-17552.09;-17007.35;-17267.77;-17267.77;-16590.51;-118491.00;-118491.00;-118491.00;-118491.00;-118491.00;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
188039563116.80;226813470.62;18680.84;0.97;0.98;129.71;5.78;103.39;6.74;132.56;954.74;26531.76;26531.76;26531.76;26531.76;26531.76;90083.55;90083.55;90083.55;90083.55;90083.55;0.01;0.01;0.01;0.01;0.01;19049.98;19605.35;19340.79;19340.79;20030.77;18290.26;18290.26;18290.26;18290.26;18290.26;-0.00;-0.00;-0.00;-0.00;-0.00;-7481.78;-6926.41;-7190.97;-7190.97;-6500.99;-71793.29;-71793.29;-71793.29;-71793.29;-71793.29;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
206974715690.33;261010769.22;20663.05;1.09;1.01;152.08;5.92;103.00;7.02;148.78;977.83;38624.22;38624.22;38624.22;38624.22;38624.22;140247.96;140247.96;140247.96;140247.96;140247.96;0.02;0.02;0.02;0.02;0.02;21673.08;22305.35;22003.51;22003.51;22789.38;20808.80;20808.80;20808.80;20808.80;20808.80;-0.00;-0.00;-0.00;-0.00;-0.00;-16951.14;-16318.87;-16620.71;-16620.71;-15834.84;-119439.16;-119439.16;-119439.16;-119439.16;-119439.16;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
191565791400.00;239777659.23;17498.17;0.99;0.98;128.08;5.75;103.90;7.59;142.07;886.44;30604.25;30604.25;30604.25;30604.25;30604.25;95161.10;95161.10;95161.10;95161.10;95161.10;0.01;0.01;0.01;0.01;0.01;17916.67;18439.77;18189.41;18189.41;18839.94;17202.23;17202.23;17202.23;17202.23;17202.23;-0.00;-0.00;-0.00;-0.00;-0.00;-12687.57;-12164.47;-12414.83;-12414.83;-11764.31;-77958.87;-77958.87;-77958.87;-77958.87;-77958.87;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202570999278.77;257998826.53;20651.73;1.00;1.03;141.29;6.38;102.54;6.52;139.48;867.96;32769.58;32769.58;32769.58;32769.58;32769.58;127023.12;127023.12;127023.12;127023.12;127023.12;0.02;0.02;0.02;0.02;0.02;22129.17;22775.19;22466.11;22466.11;23269.43;21246.74;21246.74;21246.74;21246.74;21246.74;-0.00;-0.00;-0.00;-0.00;-0.00;-10640.41;-9994.39;-10303.47;-10303.47;-9500.15;-105776.37;-105776.37;-105776.37;-105776.37;-105776.37;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
189624313312.79;237219825.53;20142.46;1.04;0.98;134.01;5.72;106.11;7.59;148.21;953.42;33116.48;33116.48;33116.48;33116.48;33116.48;102853.27;102853.27;102853.27;102853.27;102853.27;0.02;0.02;0.02;0.02;0.02;20613.11;21214.68;20927.15;20927.15;21675.05;19791.11;19791.11;19791.11;19791.11;19791.11;-0.00;-0.00;-0.00;-0.00;-0.00;-12503.37;-11901.80;-12189.33;-12189.33;-11441.43;-83062.16;-83062.16;-83062.16;-83062.16;-83062.16;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202633470830.31;250821648.99;19991.67;0.96;0.94;137.57;6.03;108.03;7.14;145.85;970.47;32050.18;32050.18;32050.18;32050.18;32050.18;109464.44;109464.44;109464.44;109464.44;109464.44;0.01;0.01;0.01;0.01;0.01;19655.42;20228.93;19954.98;19954.98;20667.90;18871.60;18871.60;18871.60;18871.60;18871.60;-0.00;-0.00;-0.00;-0.00;-0.00;-12394.76;-11821.25;-12095.20;-12095.20;-11382.28;-90592.83;-90592.83;-90592.83;-90592.83;-90592.83;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
188386625457.16;236202554.24;17398.66;1.02;0.97;141.26;6.08;100.07;6.61;139.21;943.43;30390.50;30390.50;30390.50;30390.50;30390.50;112469.29;112469.29;112469.29;112469.29;112469.29;0.02;0.02;0.02;0.02;0.02;17538.24;18049.69;17805.81;17805.81;18441.36;16838.82;16838.82;16838.82;16838.82;16838.82;-0.00;-0.00;-0.00;-0.00;-0.00;-12852.27;-12340.81;-12584.69;-12584.69;-11949.14;-95630.47;-95630.47;-95630.47;-95630.47;-95630.47;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
205435105414.43;238194960.89;22420.83;1.00;1.04;134.48;6.26;96.87;6.66;142.69;987.87;31025.67;31025.67;31025.67;31025.67;31025.67;109761.04;109761.04;109761.04;109761.04;109761.04;0.02;0.02;0.02;0.02;0.02;24371.71;25081.92;24744.07;24744.07;25626.17;23399.72;23399.72;23399.72;23399.72;23399.72;-0.00;-0.00;-0.00;-0.00;-0.00;-6653.97;-5943.75;-6281.61;-6281.61;-5399.51;-86361.33;-86361.33;-86361.33;-86361.33;-86361.33;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
190387023311.74;272030457.01;18377.22;1.02;1.02;140.74;5.64;105.01;6.98;137.58;876.54;34751.61;34751.61;34751.61;34751.61;34751.61;120297.64;120297.64;120297.64;120297.64;120297.64;0.02;0.02;0.02;0.02;0.02;19545.06;20115.64;19842.66;19842.66;20552.17;18765.68;18765.68;18765.68;18765.68;18765.68;-0.00;-0.00;-0.00;-0.00;-0.00;-15206.54;-14635.97;-14908.95;-14908.95;-14199.44;-101531.96;-101531.96;-101531.96;-101531.96;-101531.96;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
209967944616.94;233559912.24;22889.28;0.97;1.03;139.25;6.43;97.88;6.93;140.06;953.71;28839.75;28839.75;28839.75;28839.75;28839.75;110702.21;110702.21;110702.21;110702.21;110702.21;0.01;0.01;0.01;0.01;0.01;24497.07;25211.61;24870.67;24870.67;25758.70;23520.16;23520.16;23520.16;23520.16;23520.16;-0.00;-0.00;-0.00;-0.00;-0.00;-4342.68;-3628.14;-3969.09;-3969.09;-3081.05;-87182.05;-87182.05;-87182.05;-87182.05;-87182.05;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
211898004181.22;257740382.56;17527.59;1.00;1.03;132.92;5.63;94.29;6.86;129.64;977.50;30293.03;30293.03;30293.03;30293.03;30293.03;104984.10;104984.10;104984.10;104984.10;104984.10;0.01;0.01;0.01;0.01;0.01;18719.19;19264.49;19005.39;19005.39;19682.50;17972.62;17972.62;17972.62;17972.62;17972.62;-0.00;-0.00;-0.00;-0.00;-0.00;-11573.83;-11028.53;-11287.64;-11287.64;-10610.53;-87011.49;-87011.49;-87011.49;-87011.49;-87011.49;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
191752816818.77;236276624.14;24851.56;1.03;0.96;134.01;5.36;110.29;7.36;132.61;982.08;29356.95;29356.95;29356.95;29356.95;29356.95;95446.64;95446.64;95446.64;95446.64;95446.64;0.02;0.02;0.02;0.02;0.02;24847.82;25572.66;25226.69;25226.69;26127.59;23856.92;23856.92;23856.92;23856.92;23856.92;-0.00;-0.00;-0.00;-0.00;-0.00;-4509.13;-3784.29;-4130.26;-4130.26;-3229.36;-71589.71;-71589.71;-71589.71;-71589.71;-71589.71;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
195628412406.83;237993493.00;20503.16;0.99;1.00;136.55;5.85;106.16;6.85;133.25;968.52;28606.71;28606.71;28606.71;28606.71;28606.71;102867.54;102867.54;102867.54;102867.54;102867.54;0.01;0.01;0.01;0.01;0.01;21343.19;21965.65;21668.78;21668.78;22442.30;20492.04;20492.04;20492.04;20492.04;20492.04;-0.00;-0.00;-0.00;-0.00;-0.00;-7263.52;-6641.06;-6937.92;-6937.92;-6164.41;-82375.50;-82375.50;-82375.50;-82375.50;-82375.50;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
174124968099.51;255215298.65;17742.15;1.03;1.01;132.60;6.01;107.51;6.91;145.46;873.31;34750.78;34750.78;34750.78;34750.78;34750.78;114246.31;114246.31;114246.31;114246.31;114246.31;0.02;0.02;0.02;0.02;0.02;18585.20;19127.83;18868.11;18868.11;19542.92;17844.10;17844.10;17844.10;17844.10;17844.10;-0.00;-0.00;-0.00;-0.00;-0.00;-16165.58;-15622.96;-15882.67;-15882.67;-15207.86;-96402.20;-96402.20;-96402.20;-96402.20;-96402.20;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
221158415083.05;263819732.88;20358.19;0.97;1.07;131.99;5.81;105.46;7.20;131.90;988.91;30802.74;30802.74;30802.74;30802.74;30802.74;107432.42;107432.42;107432.42;107432.42;107432.42;0.01;0.01;0.01;0.01;0.01;22765.95;23429.85;23113.29;23113.29;23938.27;21858.05;21858.05;21858.05;21858.05;21858.05;-0.00;-0.00;-0.00;-0.00;-0.00;-8036.79;-7372.89;-7689.45;-7689.45;-6864.47;-85574.36;-85574.36;-85574.36;-85574.36;-85574.36;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
200787539289.06;246875689.03;16940.82;1.02;1.01;131.95;5.37;106.38;6.85;134.00;891.87;30676.00;30676.00;30676.00;30676.00;30676.00;97268.28;97268.28;97268.28;97268.28;97268.28;0.02;0.02;0.02;0.02;0.02;17812.94;18332.66;18084.46;18084.46;18730.48;17102.59;17102.59;17102.59;17102.59;17102.59;-0.00;-0.00;-0.00;-0.00;-0.00;-12863.06;-12343.34;-12591.54;-12591.54;-11945.52;-80165.68;-80165.68;-80165.68;-80165.68;-80165.68;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193721578261.97;251576668.85;20071.07;0.94;1.02;139.17;5.98;96.44;6.66;133.98;981.20;28729.47;28729.47;28729.47;28729.47;28729.47;107015.25;107015.25;107015.25;107015.25;107015.25;0.01;0.01;0.01;0.01;0.01;21366.73;21989.38;21693.18;21693.18;22466.52;20514.59;20514.59;20514.59;20514.59;20514.59;-0.00;-0.00;-0.00;-0.00;-0.00;-7362.74;-6740.10;-7036.29;-7036.29;-6262.95;-86500.66;-86500.66;-86500.66;-86500.66;-86500.66;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
207334655270.89;266716862.21;22642.90;0.89;1.02;150.29;5.79;106.24;7.45;137.81;942.43;29599.82;29599.82;29599.82;29599.82;29599.82;112197.11;112197.11;112197.11;112197.11;112197.11;0.01;0.01;0.01;0.01;0.01;24032.12;24733.75;24397.97;24397.97;25270.50;23073.81;23073.81;23073.81;23073.81;23073.81;-0.00;-0.00;-0.00;-0.00;-0.00;-5567.70;-4866.07;-5201.84;-5201.84;-4329.32;-89123.29;-89123.29;-89123.29;-89123.29;-89123.29;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193522236132.49;250432022.47;21554.76;1.01;0.98;143.65;5.97;101.07;7.24;137.65;950.41;31771.32;31771.32;31771.32;31771.32;31771.32;118791.93;118791.93;118791.93;118791.93;118791.93;0.02;0.02;0.02;0.02;0.02;21958.41;22599.11;22293.08;22293.08;23089.52;21082.76;21082.76;21082.76;21082.76;21082.76;-0.00;-0.00;-0.00;-0.00;-0.00;-9812.90;-9172.20;-9478.24;-9478.24;-8681.79;-97709.17;-97709.17;-97709.17;-97709.17;-97709.17;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
197724089569.72;239360289.86;19605.83;0.96;0.98;133.22;5.79;106.10;6.69;150.04;953.74;31396.26;31396.26;31396.26;31396.26;31396.26;96773.41;96773.41;96773.41;96773.41;96773.41;0.01;0.01;0.01;0.01;0.01;19985.07;20567.85;20290.02;20290.02;21014.16;19188.07;19188.07;19188.07;19188.07;19188.07;-0.00;-0.00;-0.00;-0.00;-0.00;-11411.18;-10828.41;-11106.24;-11106.24;-10382.10;-77585.34;-77585.34;-77585.34;-77585.34;-77585.34;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193555311602.33;235186480.72;19478.94;1.04;1.00;132.93;5.15;106.57;7.58;127.07;943.28;28296.92;28296.92;28296.92;28296.92;28296.92;91490.77;91490.77;91490.77;91490.77;91490.77;0.02;0.02;0.02;0.02;0.02;20363.79;20957.96;20674.17;20674.17;21412.75;19551.73;19551.73;19551.73;19551.73;19551.73;-0.00;-0.00;-0.00;-0.00;-0.00;-7933.13;-7338.96;-7622.75;-7622.75;-6884.17;-71939.04;-71939.04;-71939.04;-71939.04;-71939.04;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
186444166876.48;251563453.09;18477.91;1.04;1.00;133.16;5.87;109.69;6.91;143.25;1021.76;34177.22;34177.22;34177.22;34177.22;34177.22;111831.01;111831.01;111831.01;111831.01;111831.01;0.02;0.02;0.02;0.02;0.02;19292.66;19855.11;19587.17;19587.17;20285.95;18523.26;18523.26;18523.26;18523.26;18523.26;-0.00;-0.00;-0.00;-0.00;-0.00;-14884.56;-14322.11;-14590.05;-14590.05;-13891.26;-93307.75;-93307.75;-93307.75;-93307.75;-93307.75;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
209223140837.59;245714240.86;21008.98;0.99;0.99;134.96;6.26;103.00;6.85;154.49;971.15;34303.11;34303.11;34303.11;34303.11;34303.11;112620.16;112620.16;112620.16;112620.16;112620.16;0.01;0.01;0.01;0.01;0.01;21755.41;22389.88;22087.30;22087.30;22875.73;20887.82;20887.82;20887.82;20887.82;20887.82;-0.00;-0.00;-0.00;-0.00;-0.00;-12547.70;-11913.23;-12215.82;-12215.82;-11427.38;-91732.34;-91732.34;-91732.34;-91732.34;-91732.34;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
184799486162.26;247168889.59;19058.95;1.04;0.99;141.47;5.89;109.07;6.96;135.92;973.85;31866.26;31866.26;31866.26;31866.26;31866.26;117234.38;117234.38;117234.38;117234.38;117234.38;0.02;0.02;0.02;0.02;0.02;19646.90;20220.09;19946.40;19946.40;20658.87;18863.41;18863.41;18863.41;18863.41;18863.41;-0.00;-0.00;-0.00;-0.00;-0.00;-12219.36;-11646.17;-11919.86;-11919.86;-11207.39;-98370.97;-98370.97;-98370.97;-98370.97;-98370.97;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
211826083378.97;234316389.04;20351.14;0.97;0.97;144.68;5.92;101.92;6.63;127.59;1033.07;26467.47;26467.47;26467.47;26467.47;26467.47;106602.01;106602.01;106602.01;106602.01;106602.01;0.01;0.01;0.01;0.01;0.01;20643.21;21244.71;20958.66;20958.66;21705.69;19819.91;19819.91;19819.91;19819.91;19819.91;-0.00;-0.00;-0.00;-0.00;-0.00;-5824.26;-5222.76;-5508.81;-5508.81;-4761.78;-86782.10;-86782.10;-86782.10;-86782.10;-86782.10;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
186903660544.04;230786378.12;14845.70;0.99;1.00;134.11;5.91;101.67;7.15;130.98;933.87;27107.26;27107.26;27107.26;27107.26;27107.26;98396.16;98396.16;98396.16;98396.16;98396.16;0.01;0.01;0.01;0.01;0.01;15497.24;15949.35;15733.50;15733.50;16295.46;14879.24;14879.24;14879.24;14879.24;14879.24;-0.00;-0.00;-0.00;-0.00;-0.00;-11610.02;-11157.91;-11373.76;-11373.76;-10811.81;-83516.92;-83516.92;-83516.92;-83516.92;-83516.92;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
199377302346.93;263544269.33;17410.00;0.96;0.96;153.39;5.74;96.67;7.46;143.61;962.29;33120.39;33120.39;33120.39;33120.39;33120.39;121831.50;121831.50;121831.50;121831.50;121831.50;0.01;0.01;0.01;0.01;0.01;17349.09;17855.25;17613.57;17613.57;18242.71;16657.24;16657.24;16657.24;16657.24;16657.24;-0.00;-0.00;-0.00;-0.00;-0.00;-15771.29;-15265.14;-15506.82;-15506.82;-14877.67;-105174.26;-105174.26;-105174.26;-105174.26;-105174.26;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
203267788821.98;266404862.31;21519.10;0.98;0.99;138.77;5.84;102.36;6.91;134.17;850.98;31708.93;31708.93;31708.93;31708.93;31708.93;115012.24;115012.24;115012.24;115012.24;115012.24;0.01;0.01;0.01;0.01;0.01;22142.65;22789.14;22479.71;22479.71;23283.69;21259.69;21259.69;21259.69;21259.69;21259.69;-0.00;-0.00;-0.00;-0.00;-0.00;-9566.28;-8919.79;-9229.22;-9229.22;-8425.24;-93752.54;-93752.54;-93752.54;-93752.54;-93752.54;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
213366509772.00;257490049.54;19638.39;1.05;0.99;131.02;5.45;98.22;7.03;140.39;849.38;34390.65;34390.65;34390.65;34390.65;34390.65;104947.11;104947.11;104947.11;104947.11;104947.11;0.02;0.02;0.02;0.02;0.02;20318.46;20911.37;20628.08;20628.08;21365.15;19508.21;19508.21;19508.21;19508.21;19508.21;-0.00;-0.00;-0.00;-0.00;-0.00;-14072.19;-13479.28;-13762.57;-13762.57;-13025.50;-85438.90;-85438.90;-85438.90;-85438.90;-85438.90;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
214548178357.03;274640178.71;22675.47;0.99;1.01;128.47;5.77;99.50;7.45;137.82;968.46;34090.93;34090.93;34090.93;34090.93;34090.93;109943.95;109943.95;109943.95;109943.95;109943.95;0.01;0.01;0.01;0.01;0.01;23889.82;24586.46;24254.36;24254.36;25119.97;22937.10;22937.10;22937.10;22937.10;22937.10;-0.00;-0.00;-0.00;-0.00;-0.00;-10201.11;-9504.48;-9836.58;-9836.58;-8970.96;-87006.85;-87006.85;-87006.85;-87006.85;-87006.85;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
185276803474.94;249339686.00;18219.46;0.97;1.03;136.11;5.67;99.45;7.43;148.25;1028.63;32492.25;32492.25;32492.25;32492.25;32492.25;101561.33;101561.33;101561.33;101561.33;101561.33;0.01;0.01;0.01;0.01;0.01;19498.03;20066.31;19795.84;19795.84;20501.73;18720.42;18720.42;18720.42;18720.42;18720.42;-0.00;-0.00;-0.00;-0.00;-0.00;-12994.22;-12425.94;-12696.41;-12696.41;-11990.52;-82840.91;-82840.91;-82840.91;-82840.91;-82840.91;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
205477436774.68;238335898.01;20891.43;0.98;1.01;141.84;6.16;102.93;7.19;136.84;891.15;29125.13;29125.13;29125.13;29125.13;29125.13;111577.83;111577.83;111577.83;111577.83;111577.83;0.01;0.01;0.01;0.01;0.01;22052.89;22696.82;22388.52;22388.52;23189.37;21173.52;21173.52;21173.52;21173.52;21173.52;-0.00;-0.00;-0.00;-0.00;-0.00;-7072.24;-6428.31;-6736.60;-6736.60;-5935.76;-90404.31;-90404.31;-90404.31;-90404.31;-90404.31;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193660780847.85;241802149.07;21486.42;1.00;0.93;140.99;5.85;99.57;6.86;149.13;899.95;32854.90;32854.90;32854.90;32854.90;32854.90;109011.13;109011.13;109011.13;109011.13;109011.13;0.02;0.02;0.02;0.02;0.02;20911.29;21521.42;21230.02;21230.02;21988.44;20077.39;20077.39;20077.39;20077.39;20077.39;-0.00;-0.00;-0.00;-0.00;-0.00;-11943.61;-11333.48;-11624.88;-11624.88;-10866.46;-88933.74;-88933.74;-88933.74;-88933.74;-88933.74;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
