# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;R_0;R_1;R_2;R_3;R_4;R_5;R_6;R_7;R_8;R_9;R_10;R_11;R_12;R_13;R_14;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;S_10;S_11;S_12;S_13;S_14;G_0;G_1;G_2;G_3;G_4;G_5;G_6;G_7;G_8;G_9;G_10;G_11;G_12;G_13;G_14;I_0;I_1;I_2;I_3;I_4;I_5;I_6;I_7;I_8;I_9;I_10;I_11;I_12;I_13;I_14
192523182874.68;258455146.96;18750.15;0.98;1.00;138.27;6.48;100.98;7.11;135.82;1000.92;31119.62;31119.62;31119.62;31119.62;31119.62;123237.88;123237.88;123237.88;123237.88;123237.88;0.01;0.01;0.01;0.01;0.01;19584.16;20155.32;19882.91;19882.91;20592.69;18803.16;18803.16;18803.16;18803.16;18803.16;0.00;0.00;0.00;0.00;0.00;-11535.46;-10964.30;-11236.71;-11236.71;-10526.93;-104434.72;-104434.72;-104434.72;-104434.72;-104434.72;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
189913570728.53;243726689.59;18753.07;1.02;1.03;142.85;5.62;101.26;7.40;136.74;961.31;30929.47;30929.47;30929.47;30929.47;30929.47;108871.48;108871.48;108871.48;108871.48;108871.48;0.02;0.02;0.02;0.02;0.02;20146.33;20734.04;20453.49;20453.49;21183.97;19342.92;19342.92;19342.92;19342.92;19342.92;0.00;0.00;0.00;0.00;0.00;-10783.14;-10195.43;-10475.97;-10475.97;-9745.49;-89528.56;-89528.56;-89528.56;-89528.56;-89528.56;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
208232752338.13;250373178.74;19749.42;0.99;1.01;131.37;6.01;99.05;6.42;146.96;958.24;33145.13;33145.13;33145.13;33145.13;33145.13;106910.36;106910.36;106910.36;106910.36;106910.36;0.01;0.01;0.01;0.01;0.01;20834.03;21441.13;21152.36;21152.36;21906.38;20003.13;20003.13;20003.13;20003.13;20003.13;0.00;0.00;0.00;0.00;0.00;-12311.10;-11704.00;-11992.77;-11992.77;-11238.75;-86907.23;-86907.23;-86907.23;-86907.23;-86907.23;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
173915683197.55;255085190.01;21667.98;1.02;0.99;132.86;5.69;95.54;7.24;144.79;930.35;34265.11;34265.11;34265.11;34265.11;34265.11;107345.59;107345.59;107345.59;107345.59;107345.59;0.02;0.02;0.02;0.02;0.02;22266.42;22915.72;22606.17;22606.17;23412.98;21378.44;21378.44;21378.44;21378.44;21378.44;0.00;0.00;0.00;0.00;0.00;-11998.70;-11349.40;-11658.94;-11658.94;-10852.13;-85967.15;-85967.15;-85967.15;-85967.15;-85967.15;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
200999117785.70;261452414.71;20361.47;0.98;0.99;128.08;6.00;104.67;7.14;141.31;885.80;32909.22;32909.22;32909.22;32909.22;32909.22;107468.04;107468.04;107468.04;107468.04;107468.04;0.01;0.01;0.01;0.01;0.01;21015.21;21628.66;21335.24;21335.24;22098.02;20177.20;20177.20;20177.20;20177.20;20177.20;0.00;0.00;0.00;0.00;0.00;-11894.01;-11280.56;-11573.98;-11573.98;-10811.20;-87290.84;-87290.84;-87290.84;-87290.84;-87290.84;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
185652819389.50;279223754.45;22570.32;1.01;0.97;138.70;5.26;107.94;6.56;135.46;988.25;34837.83;34837.83;34837.83;34837.83;34837.83;112578.06;112578.06;112578.06;112578.06;112578.06;0.02;0.02;0.02;0.02;0.02;22805.75;23470.38;23154.14;23154.14;23979.66;21896.22;21896.22;21896.22;21896.22;21896.22;0.00;0.00;0.00;0.00;0.00;-12032.08;-11367.45;-11683.69;-11683.69;-10858.17;-90681.84;-90681.84;-90681.84;-90681.84;-90681.84;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
190398712000.82;252162760.21;14425.64;0.97;0.97;138.98;5.68;108.34;7.31;130.95;830.12;29001.75;29001.75;29001.75;29001.75;29001.75;104927.29;104927.29;104927.29;104927.29;104927.29;0.01;0.01;0.01;0.01;0.01;14587.81;15014.05;14809.54;14809.54;15339.89;14006.14;14006.14;14006.14;14006.14;14006.14;0.00;0.00;0.00;0.00;0.00;-14413.94;-13987.70;-14192.21;-14192.21;-13661.86;-90921.14;-90921.14;-90921.14;-90921.14;-90921.14;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
200763879746.82;231416732.76;20012.48;0.99;0.97;139.39;5.46;97.00;6.25;132.61;850.00;27546.04;27546.04;27546.04;27546.04;27546.04;94915.69;94915.69;94915.69;94915.69;94915.69;0.01;0.01;0.01;0.01;0.01;20142.60;20730.03;20449.88;20449.88;21179.87;19339.32;19339.32;19339.32;19339.32;19339.32;0.00;0.00;0.00;0.00;0.00;-7403.44;-6816.02;-7096.16;-7096.16;-6366.18;-75576.36;-75576.36;-75576.36;-75576.36;-75576.36;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
188480884866.76;230356539.54;22801.26;1.03;0.96;143.83;5.62;108.20;6.59;150.76;923.89;32499.21;32499.21;32499.21;32499.21;32499.21;104515.65;104515.65;104515.65;104515.65;104515.65;0.02;0.02;0.02;0.02;0.02;22774.20;23438.64;23121.36;23121.36;23947.26;21866.00;21866.00;21866.00;21866.00;21866.00;0.00;0.00;0.00;0.00;0.00;-9725.02;-9060.58;-9377.85;-9377.85;-8551.95;-82649.65;-82649.65;-82649.65;-82649.65;-82649.65;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
194951069809.80;252444010.35;16701.57;1.01;1.00;123.24;6.09;96.77;6.42;137.14;912.87;31760.31;31760.31;31760.31;31760.31;31760.31;104295.59;104295.59;104295.59;104295.59;104295.59;0.02;0.02;0.02;0.02;0.02;17425.94;17933.82;17692.11;17692.11;18322.97;16730.97;16730.97;16730.97;16730.97;16730.97;0.00;0.00;0.00;0.00;0.00;-14334.36;-13826.48;-14068.19;-14068.19;-13437.34;-87564.62;-87564.62;-87564.62;-87564.62;-87564.62;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
198166544595.76;225544239.24;21478.71;1.03;1.05;143.82;6.79;91.81;7.13;141.85;887.32;30096.02;30096.02;30096.02;30096.02;30096.02;124355.83;124355.83;124355.83;124355.83;124355.83;0.02;0.02;0.02;0.02;0.02;23545.84;24233.21;23904.35;23904.35;24759.09;22606.92;22606.92;22606.92;22606.92;22606.92;0.00;0.00;0.00;0.00;0.00;-6550.17;-5862.81;-6191.66;-6191.66;-5336.92;-101748.91;-101748.91;-101748.91;-101748.91;-101748.91;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
169908772390.94;270289176.96;23037.36;1.01;1.07;139.52;5.99;106.11;7.20;145.69;971.01;36101.97;36101.97;36101.97;36101.97;36101.97;124339.99;124339.99;124339.99;124339.99;124339.99;0.02;0.02;0.02;0.02;0.02;25700.25;26450.11;26091.97;26091.97;27024.09;24675.38;24675.38;24675.38;24675.38;24675.38;0.00;0.00;0.00;0.00;0.00;-10401.72;-9651.86;-10010.00;-10010.00;-9077.89;-99664.61;-99664.61;-99664.61;-99664.61;-99664.61;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
191466574529.72;252302239.64;20574.62;0.97;0.95;133.79;5.70;101.93;6.55;126.40;938.42;28012.31;28012.31;28012.31;28012.31;28012.31;101384.25;101384.25;101384.25;101384.25;101384.25;0.01;0.01;0.01;0.01;0.01;20305.84;20897.80;20615.85;20615.85;21351.27;19496.03;19496.03;19496.03;19496.03;19496.03;0.00;0.00;0.00;0.00;0.00;-7706.47;-7114.52;-7396.46;-7396.46;-6661.05;-81888.22;-81888.22;-81888.22;-81888.22;-81888.22;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
208287703743.58;245831483.11;20616.05;1.02;1.02;131.36;5.58;100.38;6.85;144.30;897.28;32946.92;32946.92;32946.92;32946.92;32946.92;100455.07;100455.07;100455.07;100455.07;100455.07;0.02;0.02;0.02;0.02;0.02;21907.35;22546.32;22241.49;22241.49;23035.58;21033.71;21033.71;21033.71;21033.71;21033.71;0.00;0.00;0.00;0.00;0.00;-11039.57;-10400.60;-10705.43;-10705.43;-9911.34;-79421.37;-79421.37;-79421.37;-79421.37;-79421.37;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
198387725848.47;265533855.74;21522.04;1.02;0.98;123.60;5.86;101.31;6.54;136.05;1002.74;33431.33;33431.33;33431.33;33431.33;33431.33;106741.44;106741.44;106741.44;106741.44;106741.44;0.02;0.02;0.02;0.02;0.02;22035.24;22676.97;22372.30;22372.30;23169.02;21156.39;21156.39;21156.39;21156.39;21156.39;0.00;0.00;0.00;0.00;0.00;-11396.09;-10754.36;-11059.04;-11059.04;-10262.31;-85585.05;-85585.05;-85585.05;-85585.05;-85585.05;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
179702214837.68;251455830.73;21556.05;0.94;0.96;140.83;5.70;94.03;7.36;146.89;984.37;31649.11;31649.11;31649.11;31649.11;31649.11;103796.95;103796.95;103796.95;103796.95;103796.95;0.01;0.01;0.01;0.01;0.01;21489.88;22116.31;21818.00;21818.00;22596.22;20632.84;20632.84;20632.84;20632.84;20632.84;0.00;0.00;0.00;0.00;0.00;-10159.24;-9532.80;-9831.11;-9831.11;-9052.90;-83164.11;-83164.11;-83164.11;-83164.11;-83164.11;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
195416470373.61;231011102.45;18319.97;0.93;0.96;143.48;5.48;112.17;7.05;124.95;903.03;24438.47;24438.47;24438.47;24438.47;24438.47;92252.50;92252.50;92252.50;92252.50;92252.50;0.01;0.01;0.01;0.01;0.01;18365.90;18902.13;18645.46;18645.46;19312.33;17633.54;17633.54;17633.54;17633.54;17633.54;0.00;0.00;0.00;0.00;0.00;-6072.57;-5536.34;-5793.02;-5793.02;-5126.14;-74618.96;-74618.96;-74618.96;-74618.96;-74618.96;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
212929443921.75;251619646.49;23264.21;1.02;1.00;145.91;5.81;101.18;6.71;147.86;855.56;34588.60;34588.60;34588.60;34588.60;34588.60;118938.49;118938.49;118938.49;118938.49;118938.49;0.02;0.02;0.02;0.02;0.02;24259.27;24967.47;24628.65;24628.65;25509.28;23291.90;23291.90;23291.90;23291.90;23291.90;0.00;0.00;0.00;0.00;0.00;-10329.33;-9621.14;-9959.96;-9959.96;-9079.32;-95646.59;-95646.59;-95646.59;-95646.59;-95646.59;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
194408545844.56;246347918.71;20406.97;0.99;0.95;137.62;6.13;111.30;7.01;133.33;878.76;29442.26;29442.26;29442.26;29442.26;29442.26;111781.74;111781.74;111781.74;111781.74;111781.74;0.01;0.01;0.01;0.01;0.01;20117.25;20704.84;20423.24;20423.24;21154.17;19315.08;19315.08;19315.08;19315.08;19315.08;0.00;0.00;0.00;0.00;0.00;-9325.02;-8737.43;-9019.02;-9019.02;-8288.10;-92466.66;-92466.66;-92466.66;-92466.66;-92466.66;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
184898418646.39;254884646.67;21651.52;1.01;0.99;133.96;6.08;106.48;6.64;146.09;955.78;34314.07;34314.07;34314.07;34314.07;34314.07;114855.56;114855.56;114855.56;114855.56;114855.56;0.02;0.02;0.02;0.02;0.02;22365.65;23017.94;22706.82;22706.82;23517.42;21473.72;21473.72;21473.72;21473.72;21473.72;0.00;0.00;0.00;0.00;0.00;-11948.42;-11296.13;-11607.25;-11607.25;-10796.65;-93381.84;-93381.84;-93381.84;-93381.84;-93381.84;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
204256888300.38;235629553.57;22411.94;0.96;1.05;128.66;5.65;95.89;6.62;155.03;1004.79;31758.39;31758.39;31758.39;31758.39;31758.39;89342.20;89342.20;89342.20;89342.20;89342.20;0.01;0.01;0.01;0.01;0.01;24623.79;25340.68;25000.68;25000.68;25890.51;23641.68;23641.68;23641.68;23641.68;23641.68;0.00;0.00;0.00;0.00;0.00;-7134.60;-6417.71;-6757.71;-6757.71;-5867.88;-65700.52;-65700.52;-65700.52;-65700.52;-65700.52;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
206240094853.12;263662494.65;17334.80;0.98;1.02;145.74;5.65;102.56;7.86;136.27;929.26;32114.15;32114.15;32114.15;32114.15;32114.15;116421.45;116421.45;116421.45;116421.45;116421.45;0.01;0.01;0.01;0.01;0.01;18341.08;18876.58;18620.26;18620.26;19286.23;17609.71;17609.71;17609.71;17609.71;17609.71;0.00;0.00;0.00;0.00;0.00;-13773.07;-13237.56;-13493.89;-13493.89;-12827.92;-98811.74;-98811.74;-98811.74;-98811.74;-98811.74;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
197244220610.59;246924904.28;19795.11;1.00;1.01;140.84;6.26;102.19;7.26;129.67;940.50;29069.63;29069.63;29069.63;29069.63;29069.63;118673.11;118673.11;118673.11;118673.11;118673.11;0.01;0.01;0.01;0.01;0.01;20782.18;21388.73;21098.75;21098.75;21852.89;19953.45;19953.45;19953.45;19953.45;19953.45;0.00;0.00;0.00;0.00;0.00;-8287.45;-7680.89;-7970.88;-7970.88;-7216.74;-98719.66;-98719.66;-98719.66;-98719.66;-98719.66;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
192959574316.51;249737442.29;16664.23;1.01;0.98;139.47;6.25;97.59;6.89;125.92;983.15;28766.55;28766.55;28766.55;28766.55;28766.55;119390.11;119390.11;119390.11;119390.11;119390.11;0.02;0.02;0.02;0.02;0.02;17055.94;17553.20;17316.29;17316.29;17934.09;16375.74;16375.74;16375.74;16375.74;16375.74;0.00;0.00;0.00;0.00;0.00;-11710.61;-11213.35;-11450.25;-11450.25;-10832.45;-103014.36;-103014.36;-103014.36;-103014.36;-103014.36;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
186480325994.25;236454097.87;23928.32;1.02;0.98;141.90;5.66;111.06;6.63;132.71;900.20;29164.44;29164.44;29164.44;29164.44;29164.44;105823.43;105823.43;105823.43;105823.43;105823.43;0.02;0.02;0.02;0.02;0.02;24430.61;25143.68;24802.72;24802.72;25689.32;23456.39;23456.39;23456.39;23456.39;23456.39;0.00;0.00;0.00;0.00;0.00;-4733.83;-4020.76;-4361.72;-4361.72;-3475.12;-82367.04;-82367.04;-82367.04;-82367.04;-82367.04;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
168027368739.09;240974816.89;19468.56;0.95;1.01;145.43;5.59;96.85;6.85;145.51;964.22;30154.45;30154.45;30154.45;30154.45;30154.45;101124.11;101124.11;101124.11;101124.11;101124.11;0.01;0.01;0.01;0.01;0.01;20429.18;21024.69;20741.12;20741.12;21480.91;19614.45;19614.45;19614.45;19614.45;19614.45;0.00;0.00;0.00;0.00;0.00;-9725.27;-9129.76;-9413.33;-9413.33;-8673.54;-81509.66;-81509.66;-81509.66;-81509.66;-81509.66;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
203182646427.40;258140209.43;23082.23;0.98;1.01;142.19;6.44;107.04;6.66;139.83;1059.52;32044.57;32044.57;32044.57;32044.57;32044.57;125848.79;125848.79;125848.79;125848.79;125848.79;0.01;0.01;0.01;0.01;0.01;24276.54;24984.16;24647.26;24647.26;25526.30;23308.37;23308.37;23308.37;23308.37;23308.37;0.00;0.00;0.00;0.00;0.00;-7768.03;-7060.41;-7397.31;-7397.31;-6518.28;-102540.43;-102540.43;-102540.43;-102540.43;-102540.43;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
219681553523.06;231265861.82;18699.68;1.03;1.02;143.38;5.73;102.43;6.73;136.14;882.38;29534.08;29534.08;29534.08;29534.08;29534.08;106955.29;106955.29;106955.29;106955.29;106955.29;0.02;0.02;0.02;0.02;0.02;19900.03;20480.79;20203.21;20203.21;20925.24;19106.47;19106.47;19106.47;19106.47;19106.47;0.00;0.00;0.00;0.00;0.00;-9634.04;-9053.28;-9330.87;-9330.87;-8608.84;-87848.82;-87848.82;-87848.82;-87848.82;-87848.82;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
185924415451.49;273454517.71;21335.98;1.00;0.98;145.90;5.34;101.49;7.23;150.05;1042.09;37436.23;37436.23;37436.23;37436.23;37436.23;116718.87;116718.87;116718.87;116718.87;116718.87;0.02;0.02;0.02;0.02;0.02;21685.90;22317.85;22017.22;22017.22;22802.12;20821.03;20821.03;20821.03;20821.03;20821.03;0.00;0.00;0.00;0.00;0.00;-15750.33;-15118.38;-15419.00;-15419.00;-14634.11;-95897.84;-95897.84;-95897.84;-95897.84;-95897.84;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202161930947.85;263122882.35;20365.24;1.04;1.02;133.93;6.03;96.99;7.06;129.79;913.76;32153.52;32153.52;32153.52;32153.52;32153.52;120118.88;120118.88;120118.88;120118.88;120118.88;0.02;0.02;0.02;0.02;0.02;21622.13;22252.87;21951.83;21951.83;22735.76;20759.87;20759.87;20759.87;20759.87;20759.87;0.00;0.00;0.00;0.00;0.00;-10531.39;-9900.65;-10201.69;-10201.69;-9417.76;-99359.01;-99359.01;-99359.01;-99359.01;-99359.01;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
203560741206.16;240345836.68;16033.33;1.03;1.02;140.80;5.55;100.16;6.90;124.12;891.00;27870.64;27870.64;27870.64;27870.64;27870.64;105253.14;105253.14;105253.14;105253.14;105253.14;0.02;0.02;0.02;0.02;0.02;17053.71;17551.28;17313.65;17313.65;17932.15;16373.64;16373.64;16373.64;16373.64;16373.64;0.00;0.00;0.00;0.00;0.00;-10816.93;-10319.37;-10556.99;-10556.99;-9938.50;-88879.50;-88879.50;-88879.50;-88879.50;-88879.50;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201406721194.64;258630933.52;19897.17;1.03;1.02;139.96;6.08;104.97;7.04;135.25;932.34;32856.47;32856.47;32856.47;32856.47;32856.47;124092.39;124092.39;124092.39;124092.39;124092.39;0.02;0.02;0.02;0.02;0.02;21188.45;21806.82;21511.25;21511.25;22280.04;20343.51;20343.51;20343.51;20343.51;20343.51;0.00;0.00;0.00;0.00;0.00;-11668.02;-11049.65;-11345.22;-11345.22;-10576.43;-103748.87;-103748.87;-103748.87;-103748.87;-103748.87;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
215753105456.37;261853773.61;21117.01;0.94;1.05;137.07;5.67;107.58;7.11;135.17;988.91;30106.18;30106.18;30106.18;30106.18;30106.18;103906.96;103906.96;103906.96;103906.96;103906.96;0.01;0.01;0.01;0.01;0.01;23076.51;23749.54;23428.52;23428.52;24264.90;22156.23;22156.23;22156.23;22156.23;22156.23;0.00;0.00;0.00;0.00;0.00;-7029.68;-6356.65;-6677.67;-6677.67;-5841.29;-81750.73;-81750.73;-81750.73;-81750.73;-81750.73;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
184134339913.67;254821325.04;15975.48;1.02;0.97;161.88;5.73;102.15;6.78;135.10;869.10;32024.43;32024.43;32024.43;32024.43;32024.43;131836.63;131836.63;131836.63;131836.63;131836.63;0.02;0.02;0.02;0.02;0.02;16092.27;16562.18;16337.16;16337.16;16921.60;15450.59;15450.59;15450.59;15450.59;15450.59;0.00;0.00;0.00;0.00;0.00;-15932.16;-15462.25;-15687.27;-15687.27;-15102.82;-116386.04;-116386.04;-116386.04;-116386.04;-116386.04;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
197448159489.48;240092180.19;18424.39;0.98;0.94;145.51;5.88;103.44;7.09;136.95;938.77;29388.54;29388.54;29388.54;29388.54;29388.54;110167.55;110167.55;110167.55;110167.55;110167.55;0.01;0.01;0.01;0.01;0.01;17970.70;18495.12;18244.53;18244.53;18896.47;17254.08;17254.08;17254.08;17254.08;17254.08;0.00;0.00;0.00;0.00;0.00;-11417.84;-10893.43;-11144.02;-11144.02;-10492.07;-92913.47;-92913.47;-92913.47;-92913.47;-92913.47;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
183278468986.06;269632296.46;19268.00;0.98;0.96;148.75;5.41;100.91;6.69;149.43;1017.77;35909.32;35909.32;35909.32;35909.32;35909.32;116027.79;116027.79;116027.79;116027.79;116027.79;0.01;0.01;0.01;0.01;0.01;19176.04;19734.73;19469.13;19469.13;20162.95;18411.25;18411.25;18411.25;18411.25;18411.25;0.00;0.00;0.00;0.00;0.00;-16733.28;-16174.59;-16440.19;-16440.19;-15746.38;-97616.54;-97616.54;-97616.54;-97616.54;-97616.54;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
198419147672.09;266045385.71;15462.77;1.00;0.96;143.10;6.23;100.89;7.49;143.46;920.09;34579.71;34579.71;34579.71;34579.71;34579.71;128855.55;128855.55;128855.55;128855.55;128855.55;0.01;0.01;0.01;0.01;0.01;15533.36;15986.88;15769.82;15769.82;16333.81;14913.95;14913.95;14913.95;14913.95;14913.95;0.00;0.00;0.00;0.00;0.00;-19046.35;-18592.84;-18809.90;-18809.90;-18245.90;-113941.59;-113941.59;-113941.59;-113941.59;-113941.59;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
189242625797.52;258247455.86;20587.91;1.01;1.01;137.58;5.78;105.39;7.26;138.90;924.00;32851.63;32851.63;32851.63;32851.63;32851.63;112756.67;112756.67;112756.67;112756.67;112756.67;0.02;0.02;0.02;0.02;0.02;21627.95;22259.19;21957.40;21957.40;22742.23;20765.49;20765.49;20765.49;20765.49;20765.49;0.00;0.00;0.00;0.00;0.00;-11223.67;-10592.43;-10894.22;-10894.22;-10109.39;-91991.18;-91991.18;-91991.18;-91991.18;-91991.18;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
188360411476.72;260384648.53;21589.91;1.03;1.00;135.69;6.09;104.04;7.72;126.90;900.42;31027.38;31027.38;31027.38;31027.38;31027.38;121136.84;121136.84;121136.84;121136.84;121136.84;0.02;0.02;0.02;0.02;0.02;22564.60;23223.60;22907.89;22907.89;23727.59;21664.84;21664.84;21664.84;21664.84;21664.84;0.00;0.00;0.00;0.00;0.00;-8462.78;-7803.78;-8119.49;-8119.49;-7299.79;-99472.00;-99472.00;-99472.00;-99472.00;-99472.00;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
194963064026.37;262582452.66;21410.98;0.95;0.94;131.63;5.83;109.28;7.78;136.23;939.88;30887.34;30887.34;30887.34;30887.34;30887.34;104388.26;104388.26;104388.26;104388.26;104388.26;0.01;0.01;0.01;0.01;0.01;21016.15;21629.78;21336.04;21336.04;22099.17;20178.12;20178.12;20178.12;20178.12;20178.12;0.00;0.00;0.00;0.00;0.00;-9871.19;-9257.56;-9551.30;-9551.30;-8788.17;-84210.14;-84210.14;-84210.14;-84210.14;-84210.14;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
