# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;R_0;R_1;R_2;R_3;R_4;R_5;R_6;R_7;R_8;R_9;R_10;R_11;R_12;R_13;R_14;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;S_10;S_11;S_12;S_13;S_14;G_0;G_1;G_2;G_3;G_4;G_5;G_6;G_7;G_8;G_9;G_10;G_11;G_12;G_13;G_14;I_0;I_1;I_2;I_3;I_4;I_5;I_6;I_7;I_8;I_9;I_10;I_11;I_12;I_13;I_14
196972480550.00;219426063.55;18736.16;1.02;0.95;136.61;6.34;103.93;6.85;132.71;1029.05;27020.51;27020.51;27020.51;27020.51;27020.51;105891.28;105891.28;105891.28;105891.28;105891.28;0.02;0.02;0.02;0.02;0.02;18451.07;18988.93;18732.79;18732.79;19400.98;17715.23;17715.23;17715.23;17715.23;17715.23;0.00;0.00;0.00;0.00;0.00;-8569.44;-8031.57;-8287.72;-8287.72;-7619.53;-88176.06;-88176.06;-88176.06;-88176.06;-88176.06;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201003185303.51;270908858.84;19682.65;1.02;0.94;135.05;5.68;93.49;6.80;143.95;999.89;36263.12;36263.12;36263.12;36263.12;36263.12;115848.52;115848.52;115848.52;115848.52;115848.52;0.02;0.02;0.02;0.02;0.02;19263.21;19824.20;19557.87;19557.87;20254.35;18494.92;18494.92;18494.92;18494.92;18494.92;0.00;0.00;0.00;0.00;0.00;-16999.91;-16438.92;-16705.24;-16705.24;-16008.77;-97353.60;-97353.60;-97353.60;-97353.60;-97353.60;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
192485285031.70;250737389.67;22953.89;0.98;0.99;130.45;5.38;104.61;6.57;143.05;882.72;32056.47;32056.47;32056.47;32056.47;32056.47;94428.27;94428.27;94428.27;94428.27;94428.27;0.01;0.01;0.01;0.01;0.01;23768.16;24461.42;24130.66;24130.66;24992.23;22820.31;22820.31;22820.31;22820.31;22820.31;0.00;0.00;0.00;0.00;0.00;-8288.31;-7595.06;-7925.81;-7925.81;-7064.25;-71607.96;-71607.96;-71607.96;-71607.96;-71607.96;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
200077325966.13;253413436.29;19757.52;1.02;1.00;144.31;6.13;94.70;6.94;147.12;970.86;34610.94;34610.94;34610.94;34610.94;34610.94;124964.81;124964.81;124964.81;124964.81;124964.81;0.02;0.02;0.02;0.02;0.02;20547.52;21146.60;20861.14;20861.14;21605.47;19728.08;19728.08;19728.08;19728.08;19728.08;0.00;0.00;0.00;0.00;0.00;-14063.42;-13464.34;-13749.80;-13749.80;-13005.47;-105236.73;-105236.73;-105236.73;-105236.73;-105236.73;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
195050129279.66;247596804.97;18862.14;0.99;0.98;139.66;5.45;107.05;6.96;133.55;1039.10;29843.23;29843.23;29843.23;29843.23;29843.23;102001.33;102001.33;102001.33;102001.33;102001.33;0.01;0.01;0.01;0.01;0.01;19254.11;19815.22;19548.26;19548.26;20245.19;18486.23;18486.23;18486.23;18486.23;18486.23;0.00;0.00;0.00;0.00;0.00;-10589.11;-10028.00;-10294.97;-10294.97;-9598.04;-83515.10;-83515.10;-83515.10;-83515.10;-83515.10;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
190970557222.08;265735605.82;21628.38;1.02;1.00;136.53;5.48;108.87;7.59;128.44;974.97;31544.50;31544.50;31544.50;31544.50;31544.50;110290.43;110290.43;110290.43;110290.43;110290.43;0.02;0.02;0.02;0.02;0.02;22497.39;23153.87;22840.22;22840.22;23656.32;21600.25;21600.25;21600.25;21600.25;21600.25;0.00;0.00;0.00;0.00;0.00;-9047.11;-8390.63;-8704.28;-8704.28;-7888.18;-88690.18;-88690.18;-88690.18;-88690.18;-88690.18;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
194982122853.73;260699894.02;22156.86;1.00;1.01;143.17;5.94;103.08;7.30;128.84;847.29;30444.20;30444.20;30444.20;30444.20;30444.20;120481.53;120481.53;120481.53;120481.53;120481.53;0.01;0.01;0.01;0.01;0.01;23371.26;24053.99;23726.66;23726.66;24576.00;22439.35;22439.35;22439.35;22439.35;22439.35;0.00;0.00;0.00;0.00;0.00;-7072.94;-6390.21;-6717.54;-6717.54;-5868.20;-98042.18;-98042.18;-98042.18;-98042.18;-98042.18;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
216218927978.75;256819057.59;21427.57;1.04;1.01;134.42;5.87;94.45;6.95;130.18;983.19;31587.38;31587.38;31587.38;31587.38;31587.38;114917.61;114917.61;114917.61;114917.61;114917.61;0.02;0.02;0.02;0.02;0.02;22539.79;23196.56;22884.23;22884.23;23699.89;21640.85;21640.85;21640.85;21640.85;21640.85;0.00;0.00;0.00;0.00;0.00;-9047.59;-8390.82;-8703.15;-8703.15;-7887.49;-93276.75;-93276.75;-93276.75;-93276.75;-93276.75;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201611607251.79;262668682.02;20883.77;0.95;1.04;144.93;6.18;93.44;7.03;146.72;911.58;33380.53;33380.53;33380.53;33380.53;33380.53;122207.32;122207.32;122207.32;122207.32;122207.32;0.01;0.01;0.01;0.01;0.01;22578.05;23236.79;22922.21;22922.21;23741.03;21677.68;21677.68;21677.68;21677.68;21677.68;0.00;0.00;0.00;0.00;0.00;-10802.48;-10143.75;-10458.32;-10458.32;-9639.50;-100529.64;-100529.64;-100529.64;-100529.64;-100529.64;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
214564379407.72;270998102.84;22362.91;1.01;0.95;137.74;5.74;100.87;7.59;144.10;994.30;35807.63;35807.63;35807.63;35807.63;35807.63;117902.50;117902.50;117902.50;117902.50;117902.50;0.02;0.02;0.02;0.02;0.02;22119.06;22764.17;22456.46;22456.46;23258.15;21236.97;21236.97;21236.97;21236.97;21236.97;0.00;0.00;0.00;0.00;0.00;-13688.57;-13043.47;-13351.18;-13351.18;-12549.49;-96665.54;-96665.54;-96665.54;-96665.54;-96665.54;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
206000809062.90;253344172.92;19741.34;1.04;1.01;137.58;5.65;95.86;7.61;145.14;913.18;34784.20;34784.20;34784.20;34784.20;34784.20;111840.65;111840.65;111840.65;111840.65;111840.65;0.02;0.02;0.02;0.02;0.02;20840.63;21448.74;21158.25;21158.25;21914.18;20009.55;20009.55;20009.55;20009.55;20009.55;0.00;0.00;0.00;0.00;0.00;-13943.56;-13335.46;-13625.95;-13625.95;-12870.01;-91831.10;-91831.10;-91831.10;-91831.10;-91831.10;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
207356467735.65;274158062.96;17929.70;1.05;1.02;136.32;5.57;102.33;7.34;136.95;1007.80;35713.07;35713.07;35713.07;35713.07;35713.07;118747.16;118747.16;118747.16;118747.16;118747.16;0.02;0.02;0.02;0.02;0.02;18965.99;19518.90;19255.52;19255.52;19942.45;18209.61;18209.61;18209.61;18209.61;18209.61;0.00;0.00;0.00;0.00;0.00;-16747.08;-16194.16;-16457.54;-16457.54;-15770.61;-100537.54;-100537.54;-100537.54;-100537.54;-100537.54;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202608365438.98;241463130.56;22090.94;0.99;1.03;131.99;5.44;95.74;6.94;130.44;868.82;28221.18;28221.18;28221.18;28221.18;28221.18;93184.06;93184.06;93184.06;93184.06;93184.06;0.01;0.01;0.01;0.01;0.01;23771.86;24465.23;24134.41;24134.41;24996.12;22823.86;22823.86;22823.86;22823.86;22823.86;0.00;0.00;0.00;0.00;0.00;-4449.32;-3755.95;-4086.76;-4086.76;-3225.05;-70360.20;-70360.20;-70360.20;-70360.20;-70360.20;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
199554959888.49;277008943.44;20989.60;0.97;0.98;133.49;5.99;102.36;7.39;149.63;948.48;36543.02;36543.02;36543.02;36543.02;36543.02;117193.95;117193.95;117193.95;117193.95;117193.95;0.01;0.01;0.01;0.01;0.01;21527.84;22155.97;21855.95;21855.95;22636.76;20669.36;20669.36;20669.36;20669.36;20669.36;0.00;0.00;0.00;0.00;0.00;-15015.18;-14387.05;-14687.07;-14687.07;-13906.26;-96524.59;-96524.59;-96524.59;-96524.59;-96524.59;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
190395286815.72;250284212.83;20185.59;0.99;1.05;142.72;5.70;115.08;7.09;134.28;958.98;30178.22;30178.22;30178.22;30178.22;30178.22;109687.17;109687.17;109687.17;109687.17;109687.17;0.01;0.01;0.01;0.01;0.01;22138.85;22785.08;22476.00;22476.00;23279.54;21256.03;21256.03;21256.03;21256.03;21256.03;0.00;0.00;0.00;0.00;0.00;-8039.37;-7393.14;-7702.22;-7702.22;-6898.68;-88431.14;-88431.14;-88431.14;-88431.14;-88431.14;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
198584091065.83;230155850.39;21912.81;0.96;0.97;144.38;6.21;100.59;6.87;142.25;970.86;28698.12;28698.12;28698.12;28698.12;28698.12;108609.98;108609.98;108609.98;108609.98;108609.98;0.01;0.01;0.01;0.01;0.01;22171.34;22818.01;22509.50;22509.50;23313.15;21287.17;21287.17;21287.17;21287.17;21287.17;0.00;0.00;0.00;0.00;0.00;-6526.78;-5880.11;-6188.62;-6188.62;-5384.96;-87322.82;-87322.82;-87322.82;-87322.82;-87322.82;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
184784549005.55;245886867.97;18628.72;1.00;1.00;141.63;5.89;101.85;6.90;132.06;912.47;29644.33;29644.33;29644.33;29644.33;29644.33;112287.22;112287.22;112287.22;112287.22;112287.22;0.02;0.02;0.02;0.02;0.02;19340.90;19905.25;19635.65;19635.65;20337.21;18569.63;18569.63;18569.63;18569.63;18569.63;0.00;0.00;0.00;0.00;0.00;-10303.43;-9739.08;-10008.69;-10008.69;-9307.13;-93717.60;-93717.60;-93717.60;-93717.60;-93717.60;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
186029347690.03;271684565.28;20101.27;1.04;0.99;146.00;5.76;96.52;6.67;133.60;878.88;34339.81;34339.81;34339.81;34339.81;34339.81;129631.19;129631.19;129631.19;129631.19;129631.19;0.02;0.02;0.02;0.02;0.02;20633.05;21235.03;20947.57;20947.57;21695.84;19810.24;19810.24;19810.24;19810.24;19810.24;0.00;0.00;0.00;0.00;0.00;-13706.77;-13104.78;-13392.25;-13392.25;-12643.98;-109820.95;-109820.95;-109820.95;-109820.95;-109820.95;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193664191081.05;264384192.93;17243.26;0.92;0.99;136.74;5.35;96.58;6.54;144.28;936.99;31775.53;31775.53;31775.53;31775.53;31775.53;96678.93;96678.93;96678.93;96678.93;96678.93;0.01;0.01;0.01;0.01;0.01;17832.91;18352.51;18105.45;18105.45;18750.73;17121.70;17121.70;17121.70;17121.70;17121.70;0.00;0.00;0.00;0.00;0.00;-13942.62;-13423.03;-13670.08;-13670.08;-13024.80;-79557.23;-79557.23;-79557.23;-79557.23;-79557.23;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193331685982.18;268487095.46;19988.91;1.04;1.02;146.53;5.37;106.85;7.60;127.39;928.73;32424.34;32424.34;32424.34;32424.34;32424.34;120198.68;120198.68;120198.68;120198.68;120198.68;0.02;0.02;0.02;0.02;0.02;21242.12;21862.28;21565.52;21565.52;22336.72;20395.07;20395.07;20395.07;20395.07;20395.07;0.00;0.00;0.00;0.00;0.00;-11182.21;-10562.05;-10858.82;-10858.82;-10087.62;-99803.61;-99803.61;-99803.61;-99803.61;-99803.61;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
194323886773.80;241926721.27;21721.69;1.00;1.03;145.40;5.42;104.87;7.44;132.63;977.71;29097.21;29097.21;29097.21;29097.21;29097.21;103724.42;103724.42;103724.42;103724.42;103724.42;0.01;0.01;0.01;0.01;0.01;23353.10;24034.39;23709.13;23709.13;24555.94;22421.82;22421.82;22421.82;22421.82;22421.82;0.00;0.00;0.00;0.00;0.00;-5744.11;-5062.82;-5388.08;-5388.08;-4541.27;-81302.60;-81302.60;-81302.60;-81302.60;-81302.60;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
206721045313.78;242037450.66;21733.73;1.04;1.01;139.58;5.44;93.62;6.88;152.24;981.73;34897.41;34897.41;34897.41;34897.41;34897.41;104472.83;104472.83;104472.83;104472.83;104472.83;0.02;0.02;0.02;0.02;0.02;22883.78;23550.39;23233.66;23233.66;24061.40;21971.11;21971.11;21971.11;21971.11;21971.11;0.00;0.00;0.00;0.00;0.00;-12013.63;-11347.02;-11663.75;-11663.75;-10836.01;-82501.72;-82501.72;-82501.72;-82501.72;-82501.72;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
178860152420.57;224033268.76;20115.97;0.96;1.03;136.79;6.18;106.73;7.48;140.91;909.95;27602.80;27602.80;27602.80;27602.80;27602.80;99401.12;99401.12;99401.12;99401.12;99401.12;0.01;0.01;0.01;0.01;0.01;21525.67;22154.29;21853.20;21853.20;22635.07;20667.33;20667.33;20667.33;20667.33;20667.33;0.00;0.00;0.00;0.00;0.00;-6077.12;-5448.50;-5749.60;-5749.60;-4967.72;-78733.79;-78733.79;-78733.79;-78733.79;-78733.79;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202172317777.53;261130685.43;21244.19;0.99;1.02;147.93;6.00;103.43;7.37;125.48;895.19;29451.85;29451.85;29451.85;29451.85;29451.85;124912.87;124912.87;124912.87;124912.87;124912.87;0.01;0.01;0.01;0.01;0.01;22470.28;23126.51;22812.15;22812.15;23628.39;21574.28;21574.28;21574.28;21574.28;21574.28;0.00;0.00;0.00;0.00;0.00;-6981.57;-6325.34;-6639.70;-6639.70;-5823.46;-103338.59;-103338.59;-103338.59;-103338.59;-103338.59;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201277041437.34;248095612.33;19893.92;0.99;1.02;139.90;5.57;98.13;6.66;137.88;982.91;30797.58;30797.58;30797.58;30797.58;30797.58;104384.40;104384.40;104384.40;104384.40;104384.40;0.01;0.01;0.01;0.01;0.01;21234.30;21852.97;21558.84;21558.84;22327.15;20387.42;20387.42;20387.42;20387.42;20387.42;0.00;0.00;0.00;0.00;0.00;-9563.28;-8944.60;-9238.74;-9238.74;-8470.43;-83996.98;-83996.98;-83996.98;-83996.98;-83996.98;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202276533216.16;220666530.19;18585.84;0.98;1.03;146.57;5.69;105.30;7.23;146.21;901.46;28813.51;28813.51;28813.51;28813.51;28813.51;98655.78;98655.78;98655.78;98655.78;98655.78;0.01;0.01;0.01;0.01;0.01;19995.75;20579.56;20300.13;20300.13;21026.16;19198.40;19198.40;19198.40;19198.40;19198.40;0.00;0.00;0.00;0.00;0.00;-8817.76;-8233.96;-8513.38;-8513.38;-7787.36;-79457.38;-79457.38;-79457.38;-79457.38;-79457.38;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
186847036955.31;254597285.31;18722.93;0.96;1.00;148.49;6.27;91.78;6.88;139.38;866.25;30881.89;30881.89;30881.89;30881.89;30881.89;123747.99;123747.99;123747.99;123747.99;123747.99;0.01;0.01;0.01;0.01;0.01;19402.81;19969.14;19698.33;19698.33;20402.48;18629.09;18629.09;18629.09;18629.09;18629.09;0.00;0.00;0.00;0.00;0.00;-11479.08;-10912.75;-11183.56;-11183.56;-10479.41;-105118.91;-105118.91;-105118.91;-105118.91;-105118.91;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
215339189771.02;248615968.16;17148.37;0.97;0.98;135.04;5.87;94.64;6.91;141.06;985.34;30979.96;30979.96;30979.96;30979.96;30979.96;104514.44;104514.44;104514.44;104514.44;104514.44;0.01;0.01;0.01;0.01;0.01;17470.61;17979.66;17737.60;17737.60;18369.79;16773.84;16773.84;16773.84;16773.84;16773.84;0.00;0.00;0.00;0.00;0.00;-13509.35;-13000.31;-13242.36;-13242.36;-12610.17;-87740.60;-87740.60;-87740.60;-87740.60;-87740.60;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
198091290810.15;225083157.87;19992.46;0.97;1.00;138.13;6.04;104.18;7.10;144.31;947.29;28739.20;28739.20;28739.20;28739.20;28739.20;99757.43;99757.43;99757.43;99757.43;99757.43;0.01;0.01;0.01;0.01;0.01;20891.45;21501.02;21209.85;21209.85;21967.60;20058.34;20058.34;20058.34;20058.34;20058.34;0.00;0.00;0.00;0.00;0.00;-7847.76;-7238.18;-7529.35;-7529.35;-6771.60;-79699.09;-79699.09;-79699.09;-79699.09;-79699.09;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
219102213059.36;226605757.58;19752.43;1.00;1.01;136.02;5.56;94.78;7.57;146.95;962.79;30182.76;30182.76;30182.76;30182.76;30182.76;93181.62;93181.62;93181.62;93181.62;93181.62;0.01;0.01;0.01;0.01;0.01;20693.76;21297.13;21009.57;21009.57;21759.27;19868.49;19868.49;19868.49;19868.49;19868.49;0.00;0.00;0.00;0.00;0.00;-9489.00;-8885.63;-9173.19;-9173.19;-8423.49;-73313.13;-73313.13;-73313.13;-73313.13;-73313.13;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193571658018.82;244609828.50;19464.78;1.06;1.00;134.77;5.42;89.15;7.81;143.55;960.95;33862.72;33862.72;33862.72;33862.72;33862.72;103347.24;103347.24;103347.24;103347.24;103347.24;0.02;0.02;0.02;0.02;0.02;20339.92;20932.80;20650.53;20650.53;21387.03;19528.75;19528.75;19528.75;19528.75;19528.75;0.00;0.00;0.00;0.00;0.00;-13522.80;-12929.92;-13212.19;-13212.19;-12475.70;-83818.49;-83818.49;-83818.49;-83818.49;-83818.49;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
204545185961.83;228673577.35;17981.12;1.00;1.02;145.59;5.95;100.18;6.95;134.42;950.86;28039.01;28039.01;28039.01;28039.01;28039.01;108421.65;108421.65;108421.65;108421.65;108421.65;0.02;0.02;0.02;0.02;0.02;19109.26;19666.68;19400.66;19400.66;20093.45;18347.21;18347.21;18347.21;18347.21;18347.21;0.00;0.00;0.00;0.00;0.00;-8929.75;-8372.33;-8638.36;-8638.36;-7945.57;-90074.45;-90074.45;-90074.45;-90074.45;-90074.45;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
199210409721.58;240648141.94;19237.41;0.99;1.03;141.11;5.92;104.43;7.07;137.49;962.83;29904.98;29904.98;29904.98;29904.98;29904.98;109088.07;109088.07;109088.07;109088.07;109088.07;0.01;0.01;0.01;0.01;0.01;20591.23;21191.94;20905.16;20905.16;21651.81;19770.08;19770.08;19770.08;19770.08;19770.08;0.00;0.00;0.00;0.00;0.00;-9313.75;-8713.04;-8999.83;-8999.83;-8253.17;-89317.98;-89317.98;-89317.98;-89317.98;-89317.98;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
208252558783.36;242903061.56;19531.62;1.00;1.00;143.56;5.93;96.40;7.30;137.16;909.78;30175.64;30175.64;30175.64;30175.64;30175.64;112381.42;112381.42;112381.42;112381.42;112381.42;0.01;0.01;0.01;0.01;0.01;20249.88;20840.82;20558.41;20558.41;21293.08;19442.36;19442.36;19442.36;19442.36;19442.36;0.00;0.00;0.00;0.00;0.00;-9925.76;-9334.82;-9617.23;-9617.23;-8882.56;-92939.06;-92939.06;-92939.06;-92939.06;-92939.06;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201805607122.16;251451317.26;21594.52;1.01;1.04;135.85;5.68;101.42;7.31;127.77;947.56;29631.53;29631.53;29631.53;29631.53;29631.53;107323.28;107323.28;107323.28;107323.28;107323.28;0.02;0.02;0.02;0.02;0.02;23351.69;24032.87;23707.77;23707.77;24554.39;22420.45;22420.45;22420.45;22420.45;22420.45;0.00;0.00;0.00;0.00;0.00;-6279.84;-5598.66;-5923.76;-5923.76;-5077.14;-84902.82;-84902.82;-84902.82;-84902.82;-84902.82;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
186734062527.55;214697542.75;21970.85;1.01;0.95;154.18;5.87;107.25;7.02;131.81;911.47;25956.50;25956.50;25956.50;25956.50;25956.50;107016.97;107016.97;107016.97;107016.97;107016.97;0.02;0.02;0.02;0.02;0.02;21758.36;22393.70;22089.50;22089.50;22879.67;20890.73;20890.73;20890.73;20890.73;20890.73;0.00;0.00;0.00;0.00;0.00;-4198.14;-3562.80;-3867.00;-3867.00;-3076.83;-86126.24;-86126.24;-86126.24;-86126.24;-86126.24;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
196704356495.80;230515896.61;18358.07;0.93;1.02;141.24;6.09;99.50;6.34;124.80;917.28;24355.38;24355.38;24355.38;24355.38;24355.38;100709.53;100709.53;100709.53;100709.53;100709.53;0.01;0.01;0.01;0.01;0.01;19473.37;20041.26;19770.47;19770.47;20476.15;18696.78;18696.78;18696.78;18696.78;18696.78;0.00;0.00;0.00;0.00;0.00;-4882.01;-4314.12;-4584.91;-4584.91;-3879.23;-82012.75;-82012.75;-82012.75;-82012.75;-82012.75;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
204160455221.06;252789438.87;18545.92;1.02;1.09;144.10;5.57;107.82;7.06;139.37;1000.26;32758.63;32758.63;32758.63;32758.63;32758.63;113261.99;113261.99;113261.99;113261.99;113261.99;0.02;0.02;0.02;0.02;0.02;21101.03;21716.42;21422.94;21422.94;22187.66;20259.54;20259.54;20259.54;20259.54;20259.54;0.00;0.00;0.00;0.00;0.00;-11657.60;-11042.21;-11335.69;-11335.69;-10570.97;-93002.46;-93002.46;-93002.46;-93002.46;-93002.46;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
196944935132.60;250190906.79;19485.47;0.99;0.99;134.66;5.68;109.90;6.77;140.91;991.97;31798.11;31798.11;31798.11;31798.11;31798.11;103602.07;103602.07;103602.07;103602.07;103602.07;0.01;0.01;0.01;0.01;0.01;20140.17;20727.40;20447.55;20447.55;21177.17;19336.98;19336.98;19336.98;19336.98;19336.98;0.00;0.00;0.00;0.00;0.00;-11657.94;-11070.71;-11350.55;-11350.55;-10620.94;-84265.09;-84265.09;-84265.09;-84265.09;-84265.09;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202205773605.57;244174964.15;21406.94;1.08;1.03;138.65;5.59;98.16;6.49;144.18;864.36;34673.23;34673.23;34673.23;34673.23;34673.23;111779.64;111779.64;111779.64;111779.64;111779.64;0.02;0.02;0.02;0.02;0.02;22858.22;23524.98;23206.79;23206.79;24035.47;21946.66;21946.66;21946.66;21946.66;21946.66;0.00;0.00;0.00;0.00;0.00;-11815.01;-11148.25;-11466.44;-11466.44;-10637.75;-89832.98;-89832.98;-89832.98;-89832.98;-89832.98;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
